gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSCAFG00000000074	ENSCAFT00000000127	1939.00	1702.22	35.63	1.37	1.12
ENSCAFG00000000075	ENSCAFT00000000128,ENSCAFT00000049213	1950.68	1713.89	24.00	0.92	0.75
ENSCAFG00000000076	ENSCAFT00000000129	1105.00	868.22	617.00	46.63	37.97
ENSCAFG00000000078	ENSCAFT00000000131	5820.00	5583.22	338.95	3.98	3.24
ENSCAFG00000000079	ENSCAFT00000000134	4039.00	3802.22	584.13	10.08	8.21
ENSCAFG00000000080	ENSCAFT00000000132	2994.00	2757.22	11.00	0.26	0.21
ENSCAFG00000000081	ENSCAFT00000000136	483.00	250.68	2.00	0.52	0.43
ENSCAFG00000000082	ENSCAFT00000000140	897.00	660.22	60.00	5.96	4.86
ENSCAFG00000000083	ENSCAFT00000000137,ENSCAFT00000046346	6647.74	6410.95	2369.24	24.25	19.74
ENSCAFG00000000086	ENSCAFT00000000141	3822.00	3585.22	3.00	0.05	0.04
ENSCAFG00000000087	ENSCAFT00000000142	648.00	411.82	120.00	19.12	15.57
ENSCAFG00000000088	ENSCAFT00000000143	2648.00	2411.22	4979.47	135.50	110.33
ENSCAFG00000000089	ENSCAFT00000000144	1854.00	1617.22	0.00	0.00	0.00
ENSCAFG00000000090	ENSCAFT00000000145	999.00	762.22	5.00	0.43	0.35
ENSCAFG00000000093	ENSCAFT00000000149	1273.00	1036.22	24.00	1.52	1.24
ENSCAFG00000000094	ENSCAFT00000000153	2007.00	1770.22	962.00	35.66	29.03
ENSCAFG00000000096	ENSCAFT00000000154	494.00	261.17	1.00	0.25	0.20
ENSCAFG00000000097	ENSCAFT00000000159	3407.00	3170.22	5261.99	108.90	88.68
ENSCAFG00000000098	ENSCAFT00000000155	996.00	759.22	0.00	0.00	0.00
ENSCAFG00000000099	ENSCAFT00000000157	746.00	509.34	0.00	0.00	0.00
ENSCAFG00000000100	ENSCAFT00000000158	1152.00	915.22	678.00	48.61	39.58
ENSCAFG00000000101	ENSCAFT00000000160	2073.00	1836.22	0.00	0.00	0.00
ENSCAFG00000000102	ENSCAFT00000000163	4061.00	3824.22	1585.00	27.19	22.14
ENSCAFG00000000103	ENSCAFT00000000162	3903.00	3666.22	667.00	11.94	9.72
ENSCAFG00000000104	ENSCAFT00000000165	1308.00	1071.22	51.00	3.12	2.54
ENSCAFG00000000105	ENSCAFT00000000166,ENSCAFT00000047112	2295.11	2058.33	106.00	3.38	2.75
ENSCAFG00000000106	ENSCAFT00000000168	456.00	225.20	0.00	0.00	0.00
ENSCAFG00000000107	ENSCAFT00000000169	7264.00	7027.22	3.00	0.03	0.02
ENSCAFG00000000108	ENSCAFT00000000170,ENSCAFT00000045762	4047.36	3810.57	2875.21	49.51	40.31
ENSCAFG00000000109	ENSCAFT00000000173	3656.00	3419.22	1644.94	31.56	25.70
ENSCAFG00000000110	ENSCAFT00000000176	627.00	391.02	19.00	3.19	2.60
ENSCAFG00000000111	ENSCAFT00000000183	1704.00	1467.22	299.00	13.37	10.89
ENSCAFG00000000112	ENSCAFT00000000184,ENSCAFT00000049074	911.48	675.05	917.98	89.24	72.67
ENSCAFG00000000113	ENSCAFT00000000185	3243.00	3006.22	434.00	9.47	7.71
ENSCAFG00000000115	ENSCAFT00000000188	1407.00	1170.22	3249.00	182.18	148.35
ENSCAFG00000000116	ENSCAFT00000000200,ENSCAFT00000045031	5032.78	4796.00	5202.20	71.17	57.95
ENSCAFG00000000118	ENSCAFT00000000190	592.00	356.47	212.00	39.03	31.78
ENSCAFG00000000119	ENSCAFT00000000197,ENSCAFT00000047857	3322.38	3085.59	277.00	5.89	4.80
ENSCAFG00000000120	ENSCAFT00000000198	582.00	346.64	2.00	0.38	0.31
ENSCAFG00000000121	ENSCAFT00000000201	2571.00	2334.22	667.99	18.78	15.29
ENSCAFG00000000122	ENSCAFT00000000202	864.00	627.22	0.00	0.00	0.00
ENSCAFG00000000123	ENSCAFT00000000203	5713.00	5476.22	512.00	6.13	4.99
ENSCAFG00000000124	ENSCAFT00000000206,ENSCAFT00000045728	3836.00	3599.22	147.00	2.68	2.18
ENSCAFG00000000125	ENSCAFT00000000207	4483.00	4246.22	1845.00	28.51	23.21
ENSCAFG00000000126	ENSCAFT00000000209	1272.00	1035.22	417.00	26.43	21.52
ENSCAFG00000000127	ENSCAFT00000000210	987.00	750.22	0.00	0.00	0.00
ENSCAFG00000000128	ENSCAFT00000000211	1070.00	833.22	2.00	0.16	0.13
ENSCAFG00000000129	ENSCAFT00000000212	1467.00	1230.22	0.00	0.00	0.00
ENSCAFG00000000130	ENSCAFT00000000213	716.00	479.43	75.00	10.27	8.36
ENSCAFG00000000131	ENSCAFT00000000215	1809.00	1572.22	19.00	0.79	0.65
ENSCAFG00000000132	ENSCAFT00000000216	537.00	302.64	20.76	4.50	3.67
ENSCAFG00000000133	ENSCAFT00000000221,ENSCAFT00000000223	4567.34	4330.55	545.00	8.26	6.72
ENSCAFG00000000134	ENSCAFT00000000217	1318.00	1081.22	129.00	7.83	6.37
ENSCAFG00000000135	ENSCAFT00000000220,ENSCAFT00000049267	9281.93	9045.15	3091.97	22.43	18.26
ENSCAFG00000000136	ENSCAFT00000000224	1584.00	1347.22	41496.03	2021.09	1645.71
ENSCAFG00000000137	ENSCAFT00000000227,ENSCAFT00000044624	1149.86	913.08	1370.47	98.49	80.20
ENSCAFG00000000140	ENSCAFT00000000232,ENSCAFT00000048913	2213.43	1976.65	82.72	2.75	2.24
ENSCAFG00000000141	ENSCAFT00000000230,ENSCAFT00000048075,ENSCAFT00000049849	919.00	682.21	4726.50	454.66	370.21
ENSCAFG00000000142	ENSCAFT00000000231	914.00	677.22	75.00	7.27	5.92
ENSCAFG00000000143	ENSCAFT00000000235	1039.00	802.22	169.00	13.82	11.26
ENSCAFG00000000144	ENSCAFT00000000233,ENSCAFT00000000234	1413.00	1176.22	26.00	1.45	1.18
ENSCAFG00000000145	ENSCAFT00000000237	811.00	574.24	2.00	0.23	0.19
ENSCAFG00000000147	ENSCAFT00000000238	1835.00	1598.22	31.00	1.27	1.04
ENSCAFG00000000148	ENSCAFT00000000245	5108.00	4871.22	60.00	0.81	0.66
ENSCAFG00000000149	ENSCAFT00000000239	1324.00	1087.22	158.29	9.55	7.78
ENSCAFG00000000150	ENSCAFT00000000242	2109.00	1872.22	226.00	7.92	6.45
ENSCAFG00000000153	ENSCAFT00000000247	2136.00	1899.22	61.00	2.11	1.72
ENSCAFG00000000155	ENSCAFT00000000249	1220.00	983.22	0.00	0.00	0.00
ENSCAFG00000000156	ENSCAFT00000000253,ENSCAFT00000048971	3126.00	2889.22	3.00	0.07	0.06
ENSCAFG00000000157	ENSCAFT00000000254,ENSCAFT00000045423	4257.00	4020.22	2.00	0.03	0.03
ENSCAFG00000000158	ENSCAFT00000000259,ENSCAFT00000000261	3148.00	2911.22	3392.00	76.45	62.25
ENSCAFG00000000159	ENSCAFT00000000256	5838.00	5601.22	300.00	3.51	2.86
ENSCAFG00000000160	ENSCAFT00000000260	1936.00	1699.22	215.33	8.31	6.77
ENSCAFG00000000162	ENSCAFT00000000262,ENSCAFT00000043498	3098.05	2861.27	653.00	14.97	12.19
ENSCAFG00000000163	ENSCAFT00000000269	2865.00	2628.22	1436.00	35.85	29.19
ENSCAFG00000000164	ENSCAFT00000000266	1790.00	1553.22	485.00	20.49	16.68
ENSCAFG00000000165	ENSCAFT00000000267,ENSCAFT00000049811	676.28	440.53	149.00	22.20	18.08
ENSCAFG00000000166	ENSCAFT00000000268	1100.00	863.22	93.00	7.07	5.76
ENSCAFG00000000167	ENSCAFT00000000273	9090.00	8853.22	2214.28	16.41	13.36
ENSCAFG00000000168	ENSCAFT00000000270	2726.00	2489.22	536.03	14.13	11.50
ENSCAFG00000000169	ENSCAFT00000000275,ENSCAFT00000046010	4239.00	4002.22	3.00	0.05	0.04
ENSCAFG00000000170	ENSCAFT00000000276	885.00	648.22	1.00	0.10	0.08
ENSCAFG00000000171	ENSCAFT00000000277	978.00	741.22	0.00	0.00	0.00
ENSCAFG00000000172	ENSCAFT00000000278	1437.00	1200.22	171.76	9.39	7.65
ENSCAFG00000000173	ENSCAFT00000000281	880.00	643.22	89.00	9.08	7.39
ENSCAFG00000000175	ENSCAFT00000000283,ENSCAFT00000042967	887.00	650.22	14.00	1.41	1.15
ENSCAFG00000000176	ENSCAFT00000000284	498.00	265.00	0.00	0.00	0.00
ENSCAFG00000000177	ENSCAFT00000000285	405.00	178.40	3.21	1.18	0.96
ENSCAFG00000000178	ENSCAFT00000000295,ENSCAFT00000049824	14668.00	14431.22	1435.00	6.52	5.31
ENSCAFG00000000183	ENSCAFT00000000291	447.00	216.81	1.72	0.52	0.42
ENSCAFG00000000184	ENSCAFT00000000292	4337.00	4100.22	1138.00	18.21	14.83
ENSCAFG00000000185	ENSCAFT00000000293	4495.00	4258.22	1931.98	29.77	24.24
ENSCAFG00000000187	ENSCAFT00000000296	1014.00	777.22	0.00	0.00	0.00
ENSCAFG00000000188	ENSCAFT00000036032	315.00	102.83	0.00	0.00	0.00
ENSCAFG00000000189	ENSCAFT00000000298,ENSCAFT00000045372	2318.01	2081.23	241.58	7.62	6.20
ENSCAFG00000000190	ENSCAFT00000000299	399.00	173.04	1567.73	594.79	484.32
ENSCAFG00000000191	ENSCAFT00000000301	465.00	233.65	0.00	0.00	0.00
ENSCAFG00000000192	ENSCAFT00000000309	6284.00	6047.22	368.95	4.00	3.26
ENSCAFG00000000193	ENSCAFT00000000302	1152.00	915.22	128.25	9.20	7.49
ENSCAFG00000000194	ENSCAFT00000000305	1744.00	1507.22	2.00	0.09	0.07
ENSCAFG00000000195	ENSCAFT00000000313	1884.00	1647.22	5852.56	233.13	189.83
ENSCAFG00000000196	ENSCAFT00000000314,ENSCAFT00000045886,ENSCAFT00000046541	4715.92	4479.14	456.03	6.68	5.44
ENSCAFG00000000197	ENSCAFT00000038803	1232.00	995.22	185.02	12.20	9.93
ENSCAFG00000000198	ENSCAFT00000000312	459.00	228.02	0.00	0.00	0.00
ENSCAFG00000000199	ENSCAFT00000000321	6871.00	6634.22	12.00	0.12	0.10
ENSCAFG00000000200	ENSCAFT00000000319	264.00	66.47	1.00	0.99	0.80
ENSCAFG00000000201	ENSCAFT00000000323,ENSCAFT00000044629	1089.00	852.22	17.00	1.31	1.07
ENSCAFG00000000202	ENSCAFT00000000326	975.00	738.22	3.00	0.27	0.22
ENSCAFG00000000203	ENSCAFT00000000324,ENSCAFT00000044793	624.00	388.05	46.00	7.78	6.34
ENSCAFG00000000204	ENSCAFT00000000325,ENSCAFT00000000327	492.00	259.26	278.00	70.39	57.31
ENSCAFG00000000205	ENSCAFT00000000328,ENSCAFT00000048871	788.64	551.91	234.00	27.82	22.66
ENSCAFG00000000206	ENSCAFT00000000329	2004.00	1767.22	90.00	3.34	2.72
ENSCAFG00000000207	ENSCAFT00000000332	1253.00	1016.22	41.86	2.70	2.20
ENSCAFG00000000209	ENSCAFT00000000331,ENSCAFT00000043593	2201.01	1964.22	562.00	18.77	15.29
ENSCAFG00000000210	ENSCAFT00000000333	3019.00	2782.22	149.00	3.51	2.86
ENSCAFG00000000211	ENSCAFT00000000334	684.00	447.57	2.00	0.29	0.24
ENSCAFG00000000212	ENSCAFT00000000338	2271.00	2034.22	145.00	4.68	3.81
ENSCAFG00000000213	ENSCAFT00000000335	534.00	299.72	40.00	8.76	7.13
ENSCAFG00000000214	ENSCAFT00000000337	2595.00	2358.22	161.00	4.48	3.65
ENSCAFG00000000215	ENSCAFT00000000344,ENSCAFT00000047978,ENSCAFT00000048795	3028.58	2791.79	1649.94	38.78	31.57
ENSCAFG00000000216	ENSCAFT00000000341	1352.00	1115.22	54.00	3.18	2.59
ENSCAFG00000000217	ENSCAFT00000000342,ENSCAFT00000046374	3275.07	3038.28	4783.66	103.30	84.12
ENSCAFG00000000219	ENSCAFT00000000346	4874.00	4637.22	82.00	1.16	0.94
ENSCAFG00000000220	ENSCAFT00000000351	3275.00	3038.22	41.00	0.89	0.72
ENSCAFG00000000221	ENSCAFT00000000353,ENSCAFT00000042959	2195.86	1959.07	5763.45	193.03	157.18
ENSCAFG00000000223	ENSCAFT00000000352	3315.00	3078.22	18.00	0.38	0.31
ENSCAFG00000000224	ENSCAFT00000000357,ENSCAFT00000046695	4495.31	4258.53	412.00	6.35	5.17
ENSCAFG00000000225	ENSCAFT00000000358	2005.00	1768.22	5.95	0.22	0.18
ENSCAFG00000000226	ENSCAFT00000000360	5180.00	4943.22	1062.57	14.10	11.48
ENSCAFG00000000228	ENSCAFT00000000364	2907.00	2670.22	2323.31	57.09	46.49
ENSCAFG00000000229	ENSCAFT00000000365	2697.00	2460.22	569.57	15.19	12.37
ENSCAFG00000000230	ENSCAFT00000000363	3055.00	2818.22	0.00	0.00	0.00
ENSCAFG00000000231	ENSCAFT00000000366,ENSCAFT00000049375	1147.38	910.60	496.00	35.74	29.10
ENSCAFG00000000233	ENSCAFT00000000369	1212.00	975.22	1036.00	69.71	56.76
ENSCAFG00000000234	ENSCAFT00000000373	3658.00	3421.22	207.00	3.97	3.23
ENSCAFG00000000235	ENSCAFT00000000370	5418.00	5181.22	138.00	1.75	1.42
ENSCAFG00000000236	ENSCAFT00000000375	1418.00	1181.22	591.00	32.83	26.73
ENSCAFG00000000237	ENSCAFT00000000374	993.00	756.22	1.00	0.09	0.07
ENSCAFG00000000238	ENSCAFT00000000388,ENSCAFT00000046518	6207.33	5970.55	128.00	1.41	1.15
ENSCAFG00000000239	ENSCAFT00000000378	1773.00	1536.22	134.00	5.72	4.66
ENSCAFG00000000240	ENSCAFT00000000376	818.00	581.23	176.00	19.87	16.18
ENSCAFG00000000241	ENSCAFT00000000377	943.00	706.22	212.70	19.77	16.09
ENSCAFG00000000242	ENSCAFT00000000381,ENSCAFT00000050045	3651.27	3414.49	5272.21	101.31	82.49
ENSCAFG00000000244	ENSCAFT00000000380,ENSCAFT00000047077	1152.00	915.22	4.00	0.29	0.23
ENSCAFG00000000245	ENSCAFT00000000383,ENSCAFT00000035671	2952.99	2716.21	975.00	23.55	19.18
ENSCAFG00000000246	ENSCAFT00000000386,ENSCAFT00000049928	2565.00	2328.22	71.00	2.00	1.63
ENSCAFG00000000247	ENSCAFT00000000389	6971.00	6734.22	2294.98	22.36	18.21
ENSCAFG00000000248	ENSCAFT00000000395	6266.00	6029.22	391.15	4.26	3.47
ENSCAFG00000000249	ENSCAFT00000000391	4146.00	3909.22	2762.00	46.36	37.75
ENSCAFG00000000250	ENSCAFT00000000393	3048.00	2811.22	79.00	1.84	1.50
ENSCAFG00000000251	ENSCAFT00000000397	6185.00	5948.22	821.00	9.06	7.37
ENSCAFG00000000252	ENSCAFT00000000396,ENSCAFT00000000398	1569.15	1332.37	8.00	0.39	0.32
ENSCAFG00000000253	ENSCAFT00000000399	3429.00	3192.22	928.00	19.07	15.53
ENSCAFG00000000255	ENSCAFT00000000401	2246.00	2009.22	1.00	0.03	0.03
ENSCAFG00000000256	ENSCAFT00000000400	1272.00	1035.22	45.00	2.85	2.32
ENSCAFG00000000257	ENSCAFT00000000403	2024.00	1787.22	6.00	0.22	0.18
ENSCAFG00000000258	ENSCAFT00000000408,ENSCAFT00000049327	732.00	495.41	0.00	0.00	0.00
ENSCAFG00000000259	ENSCAFT00000000411,ENSCAFT00000000412	3212.65	2975.87	5378.59	118.59	96.56
ENSCAFG00000000260	ENSCAFT00000000413	5239.00	5002.22	11406.43	149.61	121.82
ENSCAFG00000000261	ENSCAFT00000000410	363.00	141.74	52.00	24.09	19.61
ENSCAFG00000000262	ENSCAFT00000000417	942.00	705.22	0.00	0.00	0.00
ENSCAFG00000000263	ENSCAFT00000000414	486.00	253.54	1.25	0.32	0.26
ENSCAFG00000000265	ENSCAFT00000000416	819.00	582.23	0.00	0.00	0.00
ENSCAFG00000000267	ENSCAFT00000000421	5164.00	4927.22	100.00	1.33	1.08
ENSCAFG00000000268	ENSCAFT00000000419	681.00	444.59	0.00	0.00	0.00
ENSCAFG00000000271	ENSCAFT00000000425	939.00	702.22	0.00	0.00	0.00
ENSCAFG00000000272	ENSCAFT00000000423,ENSCAFT00000044681	6633.74	6396.96	42.00	0.43	0.35
ENSCAFG00000000273	ENSCAFT00000000434,ENSCAFT00000044042,ENSCAFT00000045338,ENSCAFT00000047785	2291.36	2054.58	6.00	0.19	0.16
ENSCAFG00000000274	ENSCAFT00000000424	1533.00	1296.22	722.15	36.56	29.77
ENSCAFG00000000275	ENSCAFT00000000426,ENSCAFT00000043400,ENSCAFT00000045214	6563.51	6326.73	1500.68	15.56	12.67
ENSCAFG00000000277	ENSCAFT00000000433	1777.00	1540.22	394.00	16.79	13.67
ENSCAFG00000000278	ENSCAFT00000000436	731.00	494.38	299.00	39.69	32.32
ENSCAFG00000000279	ENSCAFT00000035160,ENSCAFT00000035161	1940.34	1703.78	924.61	35.61	28.99
ENSCAFG00000000280	ENSCAFT00000000440	912.00	675.22	593.78	57.71	46.99
ENSCAFG00000000281	ENSCAFT00000000438	978.00	741.22	506.00	44.80	36.48
ENSCAFG00000000282	ENSCAFT00000000439	1362.00	1125.22	196.00	11.43	9.31
ENSCAFG00000000283	ENSCAFT00000000441	2581.00	2344.22	8.00	0.22	0.18
ENSCAFG00000000285	ENSCAFT00000000443	822.00	585.23	131.00	14.69	11.96
ENSCAFG00000000287	ENSCAFT00000000446	2380.00	2143.22	587.00	17.97	14.63
ENSCAFG00000000288	ENSCAFT00000000445	1386.00	1149.22	1.05	0.06	0.05
ENSCAFG00000000289	ENSCAFT00000000447	1257.00	1020.22	0.00	0.00	0.00
ENSCAFG00000000290	ENSCAFT00000000448	950.00	713.22	61.00	5.61	4.57
ENSCAFG00000000291	ENSCAFT00000000450	903.00	666.22	1.00	0.10	0.08
ENSCAFG00000000293	ENSCAFT00000000449,ENSCAFT00000000451	1284.07	1047.45	1217.00	76.24	62.08
ENSCAFG00000000294	ENSCAFT00000000452	2847.00	2610.22	3.00	0.08	0.06
ENSCAFG00000000295	ENSCAFT00000000455	2673.00	2436.22	549.00	14.79	12.04
ENSCAFG00000000296	ENSCAFT00000000458	6957.00	6720.22	695.00	6.79	5.53
ENSCAFG00000000297	ENSCAFT00000000466	3147.00	2910.22	107.00	2.41	1.96
ENSCAFG00000000300	ENSCAFT00000000460	9406.00	9169.22	1072.00	7.67	6.25
ENSCAFG00000000303	ENSCAFT00000000463	3169.00	2932.22	886.00	19.83	16.14
ENSCAFG00000000304	ENSCAFT00000000464	402.00	175.72	0.00	0.00	0.00
ENSCAFG00000000305	ENSCAFT00000000467	687.00	450.56	22.00	3.20	2.61
ENSCAFG00000000307	ENSCAFT00000000471	1564.00	1327.22	202.00	9.99	8.13
ENSCAFG00000000308	ENSCAFT00000000474	816.00	579.23	499.00	56.54	46.04
ENSCAFG00000000309	ENSCAFT00000000476	1194.00	957.22	1531.00	104.96	85.46
ENSCAFG00000000310	ENSCAFT00000000475,ENSCAFT00000049505	1333.00	1096.22	128.03	7.66	6.24
ENSCAFG00000000311	ENSCAFT00000000481	6855.00	6618.22	686.00	6.80	5.54
ENSCAFG00000000312	ENSCAFT00000000479,ENSCAFT00000044951	1901.30	1664.51	471.00	18.57	15.12
ENSCAFG00000000314	ENSCAFT00000000484	1425.00	1188.22	133.00	7.34	5.98
ENSCAFG00000000316	ENSCAFT00000000487	1668.00	1431.22	224.00	10.27	8.36
ENSCAFG00000000317	ENSCAFT00000037946	654.00	417.77	1.00	0.16	0.13
ENSCAFG00000000318	ENSCAFT00000000490	2569.00	2332.22	143.00	4.02	3.28
ENSCAFG00000000320	ENSCAFT00000000491	402.00	175.72	325.68	121.68	99.08
ENSCAFG00000000322	ENSCAFT00000000493	864.00	627.22	14.00	1.46	1.19
ENSCAFG00000000323	ENSCAFT00000000496,ENSCAFT00000048170	2933.25	2696.46	356.00	8.66	7.05
ENSCAFG00000000324	ENSCAFT00000000499	606.00	370.27	0.00	0.00	0.00
ENSCAFG00000000326	ENSCAFT00000000501,ENSCAFT00000044228,ENSCAFT00000047082	11571.67	11334.88	3104.54	17.97	14.63
ENSCAFG00000000327	ENSCAFT00000000503	1242.00	1005.22	1.00	0.07	0.05
ENSCAFG00000000329	ENSCAFT00000035347	1357.00	1120.22	26.00	1.52	1.24
ENSCAFG00000000330	ENSCAFT00000000507	2241.00	2004.22	154.00	5.04	4.11
ENSCAFG00000000331	ENSCAFT00000000508	429.00	200.17	1.27	0.42	0.34
ENSCAFG00000000332	ENSCAFT00000000509	5400.00	5163.22	0.00	0.00	0.00
ENSCAFG00000000333	ENSCAFT00000000513,ENSCAFT00000048388	5143.16	4906.38	1170.67	15.65	12.75
ENSCAFG00000000334	ENSCAFT00000000511	3806.00	3569.22	38.00	0.70	0.57
ENSCAFG00000000335	ENSCAFT00000000517	9182.00	8945.22	517.00	3.79	3.09
ENSCAFG00000000336	ENSCAFT00000000520	2852.00	2615.22	2786.02	69.90	56.92
ENSCAFG00000000337	ENSCAFT00000000522	2460.00	2223.22	1852.00	54.66	44.51
ENSCAFG00000000338	ENSCAFT00000000528	7270.00	7033.22	1.00	0.01	0.01
ENSCAFG00000000339	ENSCAFT00000000524	2673.00	2436.22	686.00	18.48	15.04
ENSCAFG00000000340	ENSCAFT00000000526	240.00	51.70	22.00	27.97	22.77
ENSCAFG00000000341	ENSCAFT00000000529	1322.00	1085.22	102.00	6.17	5.02
ENSCAFG00000000344	ENSCAFT00000000538,ENSCAFT00000047107	4564.03	4327.25	597.62	9.06	7.38
ENSCAFG00000000345	ENSCAFT00000000539,ENSCAFT00000048655	3325.00	3088.22	34.00	0.72	0.59
