gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSOCUG00000000068	ENSOCUT00000029308	5321.00	5207.25	593.00	5.66	3.83
ENSOCUG00000000069	ENSOCUT00000000070	4485.00	4371.25	8800.93	100.04	67.79
ENSOCUG00000000070	ENSOCUT00000000068	1089.00	975.25	0.00	0.00	0.00
ENSOCUG00000000071	ENSOCUT00000000071	7239.00	7125.25	357.63	2.49	1.69
ENSOCUG00000000072	ENSOCUT00000000072	1876.00	1762.25	2.00	0.06	0.04
ENSOCUG00000000073	ENSOCUT00000000073,ENSOCUT00000033809	2214.53	2100.78	2297.00	54.36	36.84
ENSOCUG00000000074	ENSOCUT00000000074	771.00	657.26	592.86	44.96	30.46
ENSOCUG00000000075	ENSOCUT00000022040	1011.00	897.25	1254.31	69.61	47.17
ENSOCUG00000000076	ENSOCUT00000000076	6306.00	6192.25	18602.00	149.23	101.12
ENSOCUG00000000077	ENSOCUT00000000077	1164.00	1050.25	375.30	17.79	12.05
ENSOCUG00000000078	ENSOCUT00000000080	1574.00	1460.25	6244.24	212.71	144.14
ENSOCUG00000000079	ENSOCUT00000000078	802.00	688.26	0.00	0.00	0.00
ENSOCUG00000000080	ENSOCUT00000000079	1388.00	1274.25	392.59	15.33	10.39
ENSOCUG00000000081	ENSOCUT00000000085	7232.00	7118.25	12821.38	89.47	60.63
ENSOCUG00000000083	ENSOCUT00000000082	1440.00	1326.25	6.00	0.23	0.15
ENSOCUG00000000085	ENSOCUT00000000084	1063.00	949.25	482.00	25.28	17.13
ENSOCUG00000000086	ENSOCUT00000024547	2213.00	2099.25	2348.67	55.63	37.69
ENSOCUG00000000087	ENSOCUT00000000087	726.00	612.27	17.00	1.38	0.94
ENSOCUG00000000089	ENSOCUT00000000089	495.00	381.75	0.00	0.00	0.00
ENSOCUG00000000090	ENSOCUT00000000090	6961.00	6847.25	3322.98	24.11	16.34
ENSOCUG00000000091	ENSOCUT00000000091	2155.00	2041.25	25155.80	612.74	415.21
ENSOCUG00000000092	ENSOCUT00000000092	6173.00	6059.25	507.79	4.16	2.82
ENSOCUG00000000093	ENSOCUT00000000093	2274.00	2160.25	237.01	5.45	3.70
ENSOCUG00000000094	ENSOCUT00000000094	2180.00	2066.25	168.31	4.05	2.74
ENSOCUG00000000095	ENSOCUT00000000095	1839.00	1725.25	483.00	13.92	9.43
ENSOCUG00000000096	ENSOCUT00000000096	783.00	669.26	1.00	0.07	0.05
ENSOCUG00000000097	ENSOCUT00000000098	7409.00	7295.25	1604.00	10.92	7.40
ENSOCUG00000000098	ENSOCUT00000000097	1971.00	1857.25	806.00	21.58	14.62
ENSOCUG00000000100	ENSOCUT00000000101	2017.00	1903.25	1590.29	41.55	28.15
ENSOCUG00000000101	ENSOCUT00000000100	1449.00	1335.25	286.00	10.66	7.22
ENSOCUG00000000102	ENSOCUT00000023409	4599.00	4485.25	316.00	3.50	2.37
ENSOCUG00000000103	ENSOCUT00000030195	2441.00	2327.25	19.01	0.41	0.28
ENSOCUG00000000104	ENSOCUT00000000104	4012.00	3898.25	753.57	9.61	6.51
ENSOCUG00000000105	ENSOCUT00000000105	5507.00	5393.25	3576.00	32.94	22.32
ENSOCUG00000000107	ENSOCUT00000000108	6143.00	6029.25	716.87	5.91	4.00
ENSOCUG00000000108	ENSOCUT00000000107	603.00	489.38	184.00	18.76	12.71
ENSOCUG00000000109	ENSOCUT00000000111	6635.00	6521.25	2047.00	15.59	10.57
ENSOCUG00000000111	ENSOCUT00000000114	8511.00	8397.25	8776.57	51.91	35.18
ENSOCUG00000000114	ENSOCUT00000000113	1656.00	1542.25	380.74	12.28	8.32
ENSOCUG00000000116	ENSOCUT00000000116	990.00	876.25	685.77	38.97	26.41
ENSOCUG00000000117	ENSOCUT00000000117	1059.00	945.25	79.00	4.16	2.82
ENSOCUG00000000119	ENSOCUT00000000119	1023.00	909.25	364.00	19.93	13.51
ENSOCUG00000000120	ENSOCUT00000031135	2231.00	2117.25	32.01	0.75	0.51
ENSOCUG00000000121	ENSOCUT00000000121	2243.00	2129.25	46.00	1.07	0.73
ENSOCUG00000000122	ENSOCUT00000000120	5441.00	5327.25	1055.01	9.84	6.67
ENSOCUG00000000123	ENSOCUT00000000123	1262.00	1148.25	685.00	29.69	20.12
ENSOCUG00000000125	ENSOCUT00000000124	840.00	726.25	206.00	14.13	9.58
ENSOCUG00000000127	ENSOCUT00000000127	1827.00	1713.25	1226.03	35.59	24.12
ENSOCUG00000000128	ENSOCUT00000000128	5618.00	5504.25	1005.93	9.08	6.15
ENSOCUG00000000129	ENSOCUT00000000129	3393.00	3279.25	1113.35	16.87	11.43
ENSOCUG00000000131	ENSOCUT00000000131	3433.00	3319.25	193.00	2.89	1.96
ENSOCUG00000000133	ENSOCUT00000000134	3401.00	3287.25	769.00	11.63	7.88
ENSOCUG00000000134	ENSOCUT00000031691	2281.00	2167.25	33.00	0.76	0.51
ENSOCUG00000000136	ENSOCUT00000000136	4636.00	4522.25	0.00	0.00	0.00
ENSOCUG00000000137	ENSOCUT00000000137	6269.00	6155.25	4490.07	36.24	24.56
ENSOCUG00000000140	ENSOCUT00000000140	3222.00	3108.25	4717.92	75.44	51.12
ENSOCUG00000000141	ENSOCUT00000000141	1959.00	1845.25	422.90	11.40	7.72
ENSOCUG00000000142	ENSOCUT00000000145	7958.00	7844.25	1014.00	6.42	4.35
ENSOCUG00000000143	ENSOCUT00000000142	456.00	343.05	8.63	1.26	0.85
ENSOCUG00000000144	ENSOCUT00000000143	1853.00	1739.25	6.00	0.17	0.12
ENSOCUG00000000145	ENSOCUT00000000144	1401.00	1287.25	944.00	36.49	24.73
ENSOCUG00000000146	ENSOCUT00000000148,ENSOCUT00000033292	7027.46	6913.71	7009.06	50.36	34.12
ENSOCUG00000000147	ENSOCUT00000000146	684.00	570.30	0.00	0.00	0.00
ENSOCUG00000000148	ENSOCUT00000000147	724.00	610.28	14.00	1.14	0.77
ENSOCUG00000000149	ENSOCUT00000000149	1743.00	1629.25	3866.04	118.02	79.97
ENSOCUG00000000151	ENSOCUT00000000150	872.00	758.25	4.00	0.26	0.18
ENSOCUG00000000152	ENSOCUT00000000152	2655.00	2541.25	2661.47	52.06	35.28
ENSOCUG00000000153	ENSOCUT00000000153	1095.00	981.25	12723.34	645.53	437.42
ENSOCUG00000000154	ENSOCUT00000000154	441.00	328.21	0.00	0.00	0.00
ENSOCUG00000000155	ENSOCUT00000000155	2544.00	2430.25	661.05	13.52	9.16
ENSOCUG00000000156	ENSOCUT00000000157	2751.00	2637.25	5081.10	95.77	64.89
ENSOCUG00000000157	ENSOCUT00000000156	1471.00	1357.25	766.77	28.11	19.05
ENSOCUG00000000158	ENSOCUT00000000158	2706.00	2592.25	6439.58	123.48	83.67
ENSOCUG00000000159	ENSOCUT00000000159	1425.00	1311.25	235.96	8.95	6.07
ENSOCUG00000000161	ENSOCUT00000000162,ENSOCUT00000021490	1453.11	1339.36	357.99	13.30	9.01
ENSOCUG00000000162	ENSOCUT00000000161	579.00	465.43	60.00	6.43	4.36
ENSOCUG00000000163	ENSOCUT00000000164	5682.00	5568.25	6288.19	56.10	38.02
ENSOCUG00000000164	ENSOCUT00000000163	1185.00	1071.25	1587.00	73.74	49.97
ENSOCUG00000000165	ENSOCUT00000000165	1027.00	913.25	10903.29	594.48	402.83
ENSOCUG00000000166	ENSOCUT00000000166	3863.00	3749.25	229.88	3.05	2.06
ENSOCUG00000000167	ENSOCUT00000000167	4942.00	4828.25	3393.18	34.92	23.66
ENSOCUG00000000169	ENSOCUT00000000169,ENSOCUT00000022050	807.00	693.26	0.00	0.00	0.00
ENSOCUG00000000170	ENSOCUT00000000171	8424.00	8310.25	1821.30	10.89	7.38
ENSOCUG00000000171	ENSOCUT00000000170	384.00	272.15	1.00	0.18	0.12
ENSOCUG00000000172	ENSOCUT00000000172	6134.00	6020.25	2004.00	16.54	11.21
ENSOCUG00000000173	ENSOCUT00000000174	6826.00	6712.25	503.00	3.72	2.52
ENSOCUG00000000174	ENSOCUT00000000175,ENSOCUT00000033794	2854.04	2740.29	794.76	14.42	9.77
ENSOCUG00000000175	ENSOCUT00000000173	918.00	804.25	3.00	0.19	0.13
ENSOCUG00000000176	ENSOCUT00000000176,ENSOCUT00000022123	1533.00	1419.25	0.00	0.00	0.00
ENSOCUG00000000178	ENSOCUT00000000178	2194.00	2080.25	3.00	0.07	0.05
ENSOCUG00000000179	ENSOCUT00000000179,ENSOCUT00000034091	496.55	383.79	10638.78	1384.33	938.05
ENSOCUG00000000181	ENSOCUT00000000181	1296.00	1182.25	101.00	4.25	2.88
ENSOCUG00000000182	ENSOCUT00000000182	441.00	328.21	11.00	1.68	1.14
ENSOCUG00000000184	ENSOCUT00000000184	6495.00	6381.25	1009.00	7.85	5.32
ENSOCUG00000000185	ENSOCUT00000000185	4827.00	4713.25	1528.14	16.11	10.92
ENSOCUG00000000186	ENSOCUT00000000186	3174.00	3060.25	823.00	13.37	9.06
ENSOCUG00000000187	ENSOCUT00000000187	1680.00	1566.25	1271.00	40.36	27.35
ENSOCUG00000000188	ENSOCUT00000000190	5976.00	5862.25	870.00	7.37	5.00
ENSOCUG00000000191	ENSOCUT00000000191	3050.00	2936.25	44.22	0.75	0.51
ENSOCUG00000000193	ENSOCUT00000000195	2958.00	2844.25	749.96	13.11	8.88
ENSOCUG00000000194	ENSOCUT00000000193	1536.00	1422.25	541.15	18.93	12.83
ENSOCUG00000000195	ENSOCUT00000000194	270.00	163.41	5.00	1.54	1.04
ENSOCUG00000000197	ENSOCUT00000000198	2736.00	2622.25	32.00	0.61	0.41
ENSOCUG00000000199	ENSOCUT00000000199	2925.00	2811.25	2.00	0.04	0.02
ENSOCUG00000000200	ENSOCUT00000000201,ENSOCUT00000015103,ENSOCUT00000026623	2250.85	2137.10	3471.54	80.76	54.73
ENSOCUG00000000201	ENSOCUT00000000203,ENSOCUT00000028889	1616.70	1502.95	16.00	0.53	0.36
ENSOCUG00000000203	ENSOCUT00000000202	3236.00	3122.25	3941.95	62.75	42.52
ENSOCUG00000000204	ENSOCUT00000000204	939.00	825.25	0.00	0.00	0.00
ENSOCUG00000000205	ENSOCUT00000000205	243.00	138.97	0.00	0.00	0.00
ENSOCUG00000000206	ENSOCUT00000000206	686.00	572.30	0.00	0.00	0.00
ENSOCUG00000000208	ENSOCUT00000000209	5699.00	5585.25	24.00	0.21	0.14
ENSOCUG00000000210	ENSOCUT00000000210	1971.00	1857.25	0.00	0.00	0.00
ENSOCUG00000000213	ENSOCUT00000032177	2770.00	2656.25	42.00	0.79	0.53
ENSOCUG00000000214	ENSOCUT00000031477	801.00	687.26	95.00	6.89	4.67
ENSOCUG00000000215	ENSOCUT00000000216	4210.00	4096.25	388.66	4.71	3.19
ENSOCUG00000000218	ENSOCUT00000000218	1117.00	1003.25	297.00	14.74	9.99
ENSOCUG00000000219	ENSOCUT00000027507	813.00	699.25	0.00	0.00	0.00
ENSOCUG00000000220	ENSOCUT00000025713	4691.00	4577.25	4154.50	45.10	30.56
ENSOCUG00000000221	ENSOCUT00000000220	231.00	128.36	0.00	0.00	0.00
ENSOCUG00000000222	ENSOCUT00000000223	3846.00	3732.25	124.00	1.65	1.12
ENSOCUG00000000224	ENSOCUT00000000224,ENSOCUT00000024988	989.53	875.78	179.00	10.18	6.90
ENSOCUG00000000227	ENSOCUT00000000228	4158.00	4044.25	2864.67	35.20	23.85
ENSOCUG00000000228	ENSOCUT00000000227	1277.00	1163.25	112.24	4.80	3.25
ENSOCUG00000000229	ENSOCUT00000000229	7487.00	7373.25	3640.65	24.53	16.62
ENSOCUG00000000230	ENSOCUT00000000230	1869.00	1755.25	92.01	2.61	1.77
ENSOCUG00000000231	ENSOCUT00000000232	930.00	816.25	414.00	25.26	17.12
ENSOCUG00000000232	ENSOCUT00000000231	489.00	375.79	12.99	1.73	1.17
ENSOCUG00000000233	ENSOCUT00000000233,ENSOCUT00000033745	1778.65	1664.90	9.00	0.27	0.18
ENSOCUG00000000234	ENSOCUT00000000235	3840.00	3726.25	1479.49	19.73	13.37
ENSOCUG00000000236	ENSOCUT00000000236,ENSOCUT00000026013	1200.00	1086.25	35.00	1.60	1.09
ENSOCUG00000000237	ENSOCUT00000000237	2810.00	2696.25	117.00	2.16	1.46
ENSOCUG00000000239	ENSOCUT00000000239	459.00	346.02	593.52	85.71	58.08
ENSOCUG00000000241	ENSOCUT00000000241	402.00	289.78	34.91	6.03	4.08
ENSOCUG00000000242	ENSOCUT00000030095	2949.00	2835.25	12.97	0.23	0.15
ENSOCUG00000000243	ENSOCUT00000000242,ENSOCUT00000029545	374.00	262.86	0.00	0.00	0.00
ENSOCUG00000000244	ENSOCUT00000000246	1788.00	1674.25	344.04	10.22	6.93
ENSOCUG00000000245	ENSOCUT00000000244	2352.00	2238.25	1867.89	41.49	28.11
ENSOCUG00000000247	ENSOCUT00000000247,ENSOCUT00000023141	2316.00	2202.25	810.88	18.31	12.40
ENSOCUG00000000248	ENSOCUT00000031222	510.00	396.67	248.36	31.27	21.19
ENSOCUG00000000249	ENSOCUT00000000249	2841.00	2727.25	504.13	9.19	6.23
ENSOCUG00000000250	ENSOCUT00000000250	456.00	343.05	0.00	0.00	0.00
ENSOCUG00000000251	ENSOCUT00000000252	4147.00	4033.25	4888.16	60.22	40.81
ENSOCUG00000000252	ENSOCUT00000000251	600.00	486.39	0.00	0.00	0.00
ENSOCUG00000000255	ENSOCUT00000000255	4848.00	4734.25	1094.51	11.49	7.78
ENSOCUG00000000256	ENSOCUT00000000256	2289.00	2175.25	216.00	4.94	3.35
ENSOCUG00000000258	ENSOCUT00000000258	6001.00	5887.25	2487.79	20.99	14.23
ENSOCUG00000000259	ENSOCUT00000000259	612.00	498.37	152.00	15.22	10.31
ENSOCUG00000000263	ENSOCUT00000000263	6332.00	6218.25	233.06	1.86	1.26
ENSOCUG00000000264	ENSOCUT00000000268	16161.00	16047.25	11594.81	35.88	24.32
ENSOCUG00000000265	ENSOCUT00000000266	2900.00	2786.25	42.00	0.75	0.51
ENSOCUG00000000266	ENSOCUT00000028371	1929.00	1815.25	38.00	1.04	0.71
ENSOCUG00000000268	ENSOCUT00000028289	9430.00	9316.25	14.00	0.07	0.05
ENSOCUG00000000269	ENSOCUT00000000267	1674.00	1560.25	380.32	12.12	8.22
ENSOCUG00000000270	ENSOCUT00000000269	1122.00	1008.25	768.14	37.93	25.70
ENSOCUG00000000271	ENSOCUT00000000271	3881.00	3767.25	1186.07	15.64	10.60
ENSOCUG00000000272	ENSOCUT00000000272	3054.00	2940.25	4294.69	72.60	49.19
ENSOCUG00000000274	ENSOCUT00000000275	6341.00	6227.25	651.19	5.19	3.52
ENSOCUG00000000276	ENSOCUT00000000278	3374.00	3260.25	564.00	8.60	5.83
ENSOCUG00000000277	ENSOCUT00000000277	1602.00	1488.25	174.02	5.82	3.94
ENSOCUG00000000278	ENSOCUT00000023335	5890.00	5776.25	1617.00	13.91	9.42
ENSOCUG00000000280	ENSOCUT00000000280	4036.00	3922.25	1.00	0.01	0.01
ENSOCUG00000000281	ENSOCUT00000000282	1854.00	1740.25	447.00	12.77	8.66
ENSOCUG00000000285	ENSOCUT00000000285,ENSOCUT00000033614	1885.98	1772.23	659.00	18.49	12.53
ENSOCUG00000000286	ENSOCUT00000000286,ENSOCUT00000027124	4008.70	3894.95	8025.53	102.38	69.38
ENSOCUG00000000289	ENSOCUT00000000289,ENSOCUT00000030784	3257.49	3143.75	4763.73	75.31	51.03
ENSOCUG00000000290	ENSOCUT00000030818	2958.00	2844.25	258.00	4.51	3.06
ENSOCUG00000000291	ENSOCUT00000000291	1532.00	1418.25	2496.93	87.58	59.35
ENSOCUG00000000292	ENSOCUT00000000294	7026.00	6912.25	407.03	2.93	1.98
ENSOCUG00000000293	ENSOCUT00000000293	6205.00	6091.25	3.73	0.03	0.02
ENSOCUG00000000297	ENSOCUT00000000296	492.00	378.77	492.09	64.89	43.97
ENSOCUG00000000298	ENSOCUT00000000297	1113.00	999.25	1893.90	94.35	63.94
ENSOCUG00000000299	ENSOCUT00000000299	630.00	516.35	0.00	0.00	0.00
ENSOCUG00000000300	ENSOCUT00000000301,ENSOCUT00000026286	2157.20	2043.45	742.00	18.05	12.23
ENSOCUG00000000301	ENSOCUT00000000300	1371.00	1257.25	163.00	6.45	4.37
ENSOCUG00000000302	ENSOCUT00000000302	738.00	624.27	430.39	34.37	23.29
ENSOCUG00000000303	ENSOCUT00000000303	3876.00	3762.25	11.00	0.15	0.10
ENSOCUG00000000304	ENSOCUT00000000304	5546.00	5432.25	758.83	6.94	4.70
ENSOCUG00000000305	ENSOCUT00000000305	5628.00	5514.25	61.71	0.56	0.38
ENSOCUG00000000306	ENSOCUT00000000306	735.00	621.27	174.99	14.04	9.51
ENSOCUG00000000307	ENSOCUT00000000308	1671.00	1557.25	359.99	11.50	7.79
ENSOCUG00000000308	ENSOCUT00000000307	1302.00	1188.25	0.00	0.00	0.00
ENSOCUG00000000309	ENSOCUT00000000309	582.00	468.42	0.00	0.00	0.00
ENSOCUG00000000310	ENSOCUT00000000311	3813.00	3699.25	65.00	0.87	0.59
ENSOCUG00000000312	ENSOCUT00000000312,ENSOCUT00000026939	6012.00	5898.25	223.27	1.88	1.27
ENSOCUG00000000313	ENSOCUT00000000316	4536.00	4422.25	0.00	0.00	0.00
ENSOCUG00000000315	ENSOCUT00000000315	5794.00	5680.25	32.00	0.28	0.19
ENSOCUG00000000318	ENSOCUT00000000318	786.00	672.26	112.00	8.30	5.63
ENSOCUG00000000319	ENSOCUT00000024315	1188.00	1074.25	1.00	0.05	0.03
ENSOCUG00000000320	ENSOCUT00000000320,ENSOCUT00000029201	891.17	777.42	192.92	12.36	8.38
ENSOCUG00000000321	ENSOCUT00000000321	1617.00	1503.25	1524.55	50.45	34.18
ENSOCUG00000000322	ENSOCUT00000000324	1905.00	1791.25	736.16	20.44	13.85
ENSOCUG00000000323	ENSOCUT00000000325	5223.00	5109.25	1820.00	17.70	11.99
ENSOCUG00000000324	ENSOCUT00000000323	3111.00	2997.25	629.26	10.43	7.07
ENSOCUG00000000325	ENSOCUT00000000322	1002.00	888.25	652.00	36.55	24.77
ENSOCUG00000000326	ENSOCUT00000030649	2760.00	2646.25	420.85	7.90	5.36
ENSOCUG00000000328	ENSOCUT00000000328	1146.00	1032.25	1023.98	49.38	33.46
ENSOCUG00000000329	ENSOCUT00000000329	4733.00	4619.25	754.00	8.11	5.50
ENSOCUG00000000330	ENSOCUT00000000330	1475.00	1361.25	12.00	0.44	0.30
ENSOCUG00000000331	ENSOCUT00000000331	867.00	753.25	156.00	10.32	6.99
ENSOCUG00000000333	ENSOCUT00000000332	4110.00	3996.25	185.00	2.30	1.56
ENSOCUG00000000334	ENSOCUT00000000335	1860.00	1746.25	1666.00	47.45	32.15
ENSOCUG00000000336	ENSOCUT00000000337	1743.00	1629.25	390.00	11.91	8.07
ENSOCUG00000000338	ENSOCUT00000000338,ENSOCUT00000031039	1309.00	1195.25	1576.03	65.62	44.46
ENSOCUG00000000339	ENSOCUT00000000339	1701.00	1587.25	4483.80	140.50	95.21
ENSOCUG00000000341	ENSOCUT00000000341	5672.00	5558.25	170.00	1.52	1.03
ENSOCUG00000000342	ENSOCUT00000000342	3333.00	3219.25	11.00	0.17	0.12
ENSOCUG00000000343	ENSOCUT00000000343	2166.00	2052.25	1483.00	35.93	24.35
ENSOCUG00000000344	ENSOCUT00000000344	1812.00	1698.25	350.00	10.25	6.95
ENSOCUG00000000345	ENSOCUT00000000345	3874.00	3760.25	10.00	0.13	0.09
ENSOCUG00000000346	ENSOCUT00000000346,ENSOCUT00000033838	1689.72	1575.97	938.32	29.61	20.07
ENSOCUG00000000347	ENSOCUT00000000347	666.00	552.31	1989.10	179.60	121.70
ENSOCUG00000000348	ENSOCUT00000000352	5121.00	5007.25	1886.85	18.72	12.69
ENSOCUG00000000349	ENSOCUT00000000349	2280.00	2166.25	48.00	1.10	0.75
ENSOCUG00000000350	ENSOCUT00000000348	960.00	846.25	0.00	0.00	0.00
ENSOCUG00000000353	ENSOCUT00000000353	1227.00	1113.25	1159.00	51.82	35.11
ENSOCUG00000000354	ENSOCUT00000000354	1432.00	1318.25	803.00	30.31	20.54
ENSOCUG00000000355	ENSOCUT00000000355	2283.00	2169.25	52.00	1.19	0.81
ENSOCUG00000000356	ENSOCUT00000000357	1614.00	1500.25	875.87	29.04	19.68
ENSOCUG00000000357	ENSOCUT00000000356	492.00	378.77	153.00	20.18	13.67
ENSOCUG00000000358	ENSOCUT00000000358	561.00	447.48	1540.00	171.77	116.39
ENSOCUG00000000359	ENSOCUT00000000359	2708.00	2594.25	2219.01	42.52	28.81
ENSOCUG00000000360	ENSOCUT00000000361	2830.00	2716.25	1420.87	26.00	17.62
ENSOCUG00000000361	ENSOCUT00000000360,ENSOCUT00000021995	1146.00	1032.25	1.00	0.05	0.03
ENSOCUG00000000363	ENSOCUT00000000367,ENSOCUT00000006853	888.00	774.25	2.00	0.13	0.09
ENSOCUG00000000364	ENSOCUT00000000364	672.00	558.31	295.00	26.35	17.86
ENSOCUG00000000365	ENSOCUT00000000363	5560.00	5446.25	880.89	8.04	5.44
ENSOCUG00000000367	ENSOCUT00000000372	5538.00	5424.25	1029.75	9.43	6.39
ENSOCUG00000000368	ENSOCUT00000000366	3162.00	3048.25	432.97	7.06	4.78
ENSOCUG00000000370	ENSOCUT00000000368	6893.00	6779.25	32.66	0.24	0.16
ENSOCUG00000000371	ENSOCUT00000000374	1495.00	1381.25	6170.63	222.25	150.60
ENSOCUG00000000373	ENSOCUT00000000370	939.00	825.25	0.00	0.00	0.00
ENSOCUG00000000374	ENSOCUT00000000373	5681.00	5567.25	888.01	7.92	5.37
ENSOCUG00000000375	ENSOCUT00000000376	2136.00	2022.25	141.21	3.47	2.35
ENSOCUG00000000377	ENSOCUT00000000378	2181.00	2067.25	104.00	2.50	1.69
ENSOCUG00000000378	ENSOCUT00000000377	1257.00	1143.25	0.00	0.00	0.00
ENSOCUG00000000379	ENSOCUT00000000380	1617.00	1503.25	0.00	0.00	0.00
ENSOCUG00000000380	ENSOCUT00000000379	5435.00	5321.25	622.60	5.81	3.94
ENSOCUG00000000381	ENSOCUT00000000381	1887.00	1773.25	1209.00	33.91	22.98
ENSOCUG00000000382	ENSOCUT00000023820	3461.00	3347.25	1375.97	20.43	13.84
ENSOCUG00000000383	ENSOCUT00000021070	2584.00	2470.25	0.00	0.00	0.00
ENSOCUG00000000384	ENSOCUT00000000387	4366.00	4252.25	4.00	0.05	0.03
ENSOCUG00000000385	ENSOCUT00000021761	2633.00	2519.25	919.90	18.15	12.30
ENSOCUG00000000386	ENSOCUT00000000384	729.00	615.27	230.00	18.63	12.63
ENSOCUG00000000387	ENSOCUT00000000386	2642.00	2528.25	0.00	0.00	0.00
ENSOCUG00000000388	ENSOCUT00000000388	2671.00	2557.25	3648.11	70.91	48.05
ENSOCUG00000000389	ENSOCUT00000000389	3234.00	3120.25	109.94	1.75	1.19
ENSOCUG00000000391	ENSOCUT00000000391	5271.00	5157.25	58.00	0.56	0.38
ENSOCUG00000000392	ENSOCUT00000000393	884.00	770.25	267.00	17.27	11.70
