gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSCAFG00000000040	ENSCAFT00000000060	3765.00	3525.61	505.00	17.35	10.39
ENSCAFG00000000041	ENSCAFT00000000061	468.00	234.45	0.00	0.00	0.00
ENSCAFG00000000042	ENSCAFT00000000062	855.00	615.61	0.00	0.00	0.00
ENSCAFG00000000043	ENSCAFT00000000063	1495.00	1255.61	413.00	39.83	23.87
ENSCAFG00000000044	ENSCAFT00000000065	456.00	223.22	0.00	0.00	0.00
ENSCAFG00000000045	ENSCAFT00000000064	990.00	750.61	0.00	0.00	0.00
ENSCAFG00000000047	ENSCAFT00000000067	3660.00	3420.61	50.00	1.77	1.06
ENSCAFG00000000048	ENSCAFT00000000068	393.00	166.07	0.00	0.00	0.00
ENSCAFG00000000049	ENSCAFT00000000070	1755.00	1515.61	5.97	0.48	0.29
ENSCAFG00000000051	ENSCAFT00000000071	927.00	687.61	0.00	0.00	0.00
ENSCAFG00000000052	ENSCAFT00000000075	5875.00	5635.61	35.00	0.75	0.45
ENSCAFG00000000054	ENSCAFT00000000073	642.00	403.39	4.99	1.50	0.90
ENSCAFG00000000056	ENSCAFT00000000076	2680.00	2440.61	1.00	0.05	0.03
ENSCAFG00000000058	ENSCAFT00000000078	2288.00	2048.61	189.00	11.17	6.69
ENSCAFG00000000059	ENSCAFT00000000083	2062.00	1822.61	9.00	0.60	0.36
ENSCAFG00000000060	ENSCAFT00000000089,ENSCAFT00000000090	4061.88	3822.48	1107.08	35.07	21.02
ENSCAFG00000000061	ENSCAFT00000000098	378.00	153.02	133.00	105.32	63.11
ENSCAFG00000000062	ENSCAFT00000000107	1248.00	1008.61	0.00	0.00	0.00
ENSCAFG00000000063	ENSCAFT00000000100	957.00	717.61	95.09	16.05	9.62
ENSCAFG00000000064	ENSCAFT00000000112	925.00	685.61	5321.21	939.99	563.29
ENSCAFG00000000065	ENSCAFT00000000114,ENSCAFT00000048026	2201.00	1961.61	54.00	3.33	2.00
ENSCAFG00000000066	ENSCAFT00000000116	1661.00	1421.61	631.03	53.75	32.21
ENSCAFG00000000067	ENSCAFT00000000117	5156.00	4916.61	1121.57	27.62	16.55
ENSCAFG00000000068	ENSCAFT00000000118,ENSCAFT00000046240	4506.00	4266.61	616.10	17.49	10.48
ENSCAFG00000000069	ENSCAFT00000000121	1509.00	1269.61	287.34	27.41	16.42
ENSCAFG00000000070	ENSCAFT00000000123	5263.00	5023.61	1851.91	44.64	26.75
ENSCAFG00000000071	ENSCAFT00000000124	462.00	228.83	115.00	60.88	36.48
ENSCAFG00000000072	ENSCAFT00000000125	5669.00	5429.61	843.70	18.82	11.28
ENSCAFG00000000073	ENSCAFT00000000126	2730.00	2490.61	654.00	31.80	19.06
ENSCAFG00000000074	ENSCAFT00000000127	1939.00	1699.61	196.30	13.99	8.38
ENSCAFG00000000075	ENSCAFT00000000128,ENSCAFT00000049213	1950.93	1711.54	156.00	11.04	6.61
ENSCAFG00000000076	ENSCAFT00000000129	1105.00	865.61	363.00	50.79	30.43
ENSCAFG00000000078	ENSCAFT00000000131	5820.00	5580.61	1164.00	25.26	15.14
ENSCAFG00000000079	ENSCAFT00000000134	4039.00	3799.61	632.10	20.14	12.07
ENSCAFG00000000080	ENSCAFT00000000132	2994.00	2754.61	9.00	0.40	0.24
ENSCAFG00000000081	ENSCAFT00000000136	483.00	248.59	0.00	0.00	0.00
ENSCAFG00000000082	ENSCAFT00000000140	897.00	657.61	77.00	14.18	8.50
ENSCAFG00000000083	ENSCAFT00000000137,ENSCAFT00000046346	6655.00	6415.60	2522.29	47.61	28.53
ENSCAFG00000000086	ENSCAFT00000000141	3822.00	3582.61	4.00	0.14	0.08
ENSCAFG00000000087	ENSCAFT00000000142	648.00	409.33	128.00	37.88	22.70
ENSCAFG00000000088	ENSCAFT00000000143	2648.00	2408.61	626.08	31.48	18.86
ENSCAFG00000000089	ENSCAFT00000000144	1854.00	1614.61	0.00	0.00	0.00
ENSCAFG00000000090	ENSCAFT00000000145	999.00	759.61	0.00	0.00	0.00
ENSCAFG00000000093	ENSCAFT00000000149	1273.00	1033.61	182.00	21.32	12.78
ENSCAFG00000000094	ENSCAFT00000000153	2007.00	1767.61	867.24	59.41	35.60
ENSCAFG00000000096	ENSCAFT00000000154	494.00	259.04	0.00	0.00	0.00
ENSCAFG00000000097	ENSCAFT00000000159	3407.00	3167.61	2642.00	101.00	60.52
ENSCAFG00000000098	ENSCAFT00000000155	996.00	756.61	0.00	0.00	0.00
ENSCAFG00000000099	ENSCAFT00000000157	746.00	506.76	0.00	0.00	0.00
ENSCAFG00000000100	ENSCAFT00000000158	1152.00	912.61	428.00	56.80	34.04
ENSCAFG00000000101	ENSCAFT00000000160	2073.00	1833.61	0.00	0.00	0.00
ENSCAFG00000000102	ENSCAFT00000000163	4061.00	3821.61	1476.13	46.77	28.03
ENSCAFG00000000103	ENSCAFT00000000162	3903.00	3663.61	2736.03	90.43	54.19
ENSCAFG00000000104	ENSCAFT00000000165	1308.00	1068.61	82.00	9.29	5.57
ENSCAFG00000000105	ENSCAFT00000000166,ENSCAFT00000047112	2327.57	2088.17	346.57	20.10	12.04
ENSCAFG00000000106	ENSCAFT00000000168	456.00	223.22	0.00	0.00	0.00
ENSCAFG00000000107	ENSCAFT00000000169	7264.00	7024.61	24.00	0.41	0.25
ENSCAFG00000000108	ENSCAFT00000000170,ENSCAFT00000045762	4046.49	3807.10	4256.95	135.40	81.14
ENSCAFG00000000109	ENSCAFT00000000173	3656.00	3416.61	2582.63	91.54	54.85
ENSCAFG00000000110	ENSCAFT00000000176	627.00	388.56	49.00	15.27	9.15
ENSCAFG00000000111	ENSCAFT00000000183	1704.00	1464.61	453.96	37.54	22.49
ENSCAFG00000000112	ENSCAFT00000000184,ENSCAFT00000049074	929.01	689.99	46.00	8.07	4.84
ENSCAFG00000000113	ENSCAFT00000000185	3243.00	3003.61	435.96	17.58	10.53
ENSCAFG00000000115	ENSCAFT00000000188	1407.00	1167.61	1142.00	118.45	70.98
ENSCAFG00000000116	ENSCAFT00000000200,ENSCAFT00000045031	5424.89	5185.50	3351.12	78.26	46.89
ENSCAFG00000000118	ENSCAFT00000000190	592.00	354.08	152.00	52.00	31.16
ENSCAFG00000000119	ENSCAFT00000000197,ENSCAFT00000047857	3519.22	3279.82	521.08	19.24	11.53
ENSCAFG00000000120	ENSCAFT00000000198	582.00	344.26	6.00	2.11	1.27
ENSCAFG00000000121	ENSCAFT00000000201	2571.00	2331.61	1661.80	86.31	51.72
ENSCAFG00000000122	ENSCAFT00000000202	864.00	624.61	1.00	0.19	0.12
ENSCAFG00000000123	ENSCAFT00000000203	5713.00	5473.61	972.00	21.50	12.89
ENSCAFG00000000124	ENSCAFT00000000206,ENSCAFT00000045728	3836.00	3596.61	259.00	8.72	5.23
ENSCAFG00000000125	ENSCAFT00000000207	4483.00	4243.61	1264.00	36.07	21.61
ENSCAFG00000000126	ENSCAFT00000000209	1272.00	1032.61	284.00	33.31	19.96
ENSCAFG00000000127	ENSCAFT00000000210	987.00	747.61	0.00	0.00	0.00
ENSCAFG00000000128	ENSCAFT00000000211	1070.00	830.61	0.00	0.00	0.00
ENSCAFG00000000129	ENSCAFT00000000212	1467.00	1227.61	0.00	0.00	0.00
ENSCAFG00000000130	ENSCAFT00000000213	716.00	476.87	50.00	12.70	7.61
ENSCAFG00000000131	ENSCAFT00000000215	1809.00	1569.61	15.00	1.16	0.69
ENSCAFG00000000132	ENSCAFT00000000216	537.00	300.38	24.76	9.98	5.98
ENSCAFG00000000133	ENSCAFT00000000221,ENSCAFT00000000223	4571.00	4331.61	623.00	17.42	10.44
ENSCAFG00000000134	ENSCAFT00000000217	1318.00	1078.61	519.00	58.27	34.92
ENSCAFG00000000135	ENSCAFT00000000220,ENSCAFT00000049267	9404.00	9164.61	3861.00	51.01	30.57
ENSCAFG00000000136	ENSCAFT00000000224	1584.00	1344.61	5758.01	518.59	310.77
ENSCAFG00000000137	ENSCAFT00000000227,ENSCAFT00000044624	1204.47	965.07	729.00	91.48	54.82
ENSCAFG00000000140	ENSCAFT00000000232,ENSCAFT00000048913	2241.14	2001.75	822.86	49.78	29.83
ENSCAFG00000000141	ENSCAFT00000000230,ENSCAFT00000048075,ENSCAFT00000049849	921.62	682.22	4322.48	767.35	459.84
ENSCAFG00000000142	ENSCAFT00000000231	914.00	674.61	77.00	13.82	8.28
ENSCAFG00000000143	ENSCAFT00000000235	1039.00	799.61	41.00	6.21	3.72
ENSCAFG00000000144	ENSCAFT00000000233,ENSCAFT00000000234	1413.00	1173.61	87.00	8.98	5.38
ENSCAFG00000000145	ENSCAFT00000000237	811.00	571.64	25.00	5.30	3.17
ENSCAFG00000000147	ENSCAFT00000000238	1835.00	1595.61	46.00	3.49	2.09
ENSCAFG00000000148	ENSCAFT00000000245	5108.00	4868.61	510.94	12.71	7.62
ENSCAFG00000000149	ENSCAFT00000000239	1324.00	1084.61	58.00	6.48	3.88
ENSCAFG00000000150	ENSCAFT00000000242	2109.00	1869.61	157.00	10.17	6.09
ENSCAFG00000000153	ENSCAFT00000000247	2136.00	1896.61	151.00	9.64	5.78
ENSCAFG00000000155	ENSCAFT00000000249	1220.00	980.61	7.00	0.86	0.52
ENSCAFG00000000156	ENSCAFT00000000253,ENSCAFT00000048971	3126.00	2886.61	4.00	0.17	0.10
ENSCAFG00000000157	ENSCAFT00000000254,ENSCAFT00000045423	4257.00	4017.61	5.00	0.15	0.09
ENSCAFG00000000158	ENSCAFT00000000259,ENSCAFT00000000261	3148.00	2908.61	1225.00	51.00	30.56
ENSCAFG00000000159	ENSCAFT00000000256	5838.00	5598.61	545.00	11.79	7.06
ENSCAFG00000000160	ENSCAFT00000000260	1936.00	1696.61	216.00	15.42	9.24
ENSCAFG00000000162	ENSCAFT00000000262,ENSCAFT00000043498	3102.52	2863.13	1168.00	49.40	29.60
ENSCAFG00000000163	ENSCAFT00000000269	2865.00	2625.61	2669.00	123.10	73.77
ENSCAFG00000000164	ENSCAFT00000000266	1790.00	1550.61	611.04	47.72	28.60
ENSCAFG00000000165	ENSCAFT00000000267,ENSCAFT00000049811	697.26	459.04	417.00	110.03	65.93
ENSCAFG00000000166	ENSCAFT00000000268	1100.00	860.61	143.00	20.12	12.06
ENSCAFG00000000167	ENSCAFT00000000273	9090.00	8850.61	1636.01	22.38	13.41
ENSCAFG00000000168	ENSCAFT00000000270	2726.00	2486.61	515.04	25.08	15.03
ENSCAFG00000000169	ENSCAFT00000000275,ENSCAFT00000046010	4239.00	3999.61	4.81	0.15	0.09
ENSCAFG00000000170	ENSCAFT00000000276	885.00	645.61	1.00	0.19	0.11
ENSCAFG00000000171	ENSCAFT00000000277	978.00	738.61	0.00	0.00	0.00
ENSCAFG00000000172	ENSCAFT00000000278	1437.00	1197.61	152.00	15.37	9.21
ENSCAFG00000000173	ENSCAFT00000000281	880.00	640.61	47.00	8.89	5.32
ENSCAFG00000000175	ENSCAFT00000000283,ENSCAFT00000042967	908.02	668.63	10.00	1.81	1.09
ENSCAFG00000000176	ENSCAFT00000000284	498.00	262.86	0.00	0.00	0.00
ENSCAFG00000000177	ENSCAFT00000000285	405.00	176.68	2.47	1.70	1.02
ENSCAFG00000000178	ENSCAFT00000000295,ENSCAFT00000049824	14668.00	14428.61	14840.23	124.54	74.63
ENSCAFG00000000183	ENSCAFT00000000291	447.00	214.87	0.00	0.00	0.00
ENSCAFG00000000184	ENSCAFT00000000292	4337.00	4097.61	37.00	1.09	0.66
ENSCAFG00000000185	ENSCAFT00000000293	4495.00	4255.61	1113.00	31.67	18.98
ENSCAFG00000000187	ENSCAFT00000000296	1014.00	774.61	0.00	0.00	0.00
ENSCAFG00000000188	ENSCAFT00000036032	315.00	101.61	0.00	0.00	0.00
ENSCAFG00000000189	ENSCAFT00000000298,ENSCAFT00000045372	2350.00	2110.61	278.00	15.95	9.56
ENSCAFG00000000190	ENSCAFT00000000299	399.00	171.35	1645.11	1163.17	697.03
ENSCAFG00000000191	ENSCAFT00000000301	465.00	231.63	1.56	0.82	0.49
ENSCAFG00000000192	ENSCAFT00000000309	6284.00	6044.61	1658.60	33.23	19.91
ENSCAFG00000000193	ENSCAFT00000000302	1152.00	912.61	0.00	0.00	0.00
ENSCAFG00000000194	ENSCAFT00000000305	1744.00	1504.61	0.00	0.00	0.00
ENSCAFG00000000195	ENSCAFT00000000313	1884.00	1644.61	321.00	23.64	14.16
ENSCAFG00000000196	ENSCAFT00000000314,ENSCAFT00000045886,ENSCAFT00000046541	4693.40	4454.00	45.00	1.22	0.73
ENSCAFG00000000197	ENSCAFT00000038803	1232.00	992.61	158.91	19.39	11.62
ENSCAFG00000000198	ENSCAFT00000000312	459.00	226.02	0.00	0.00	0.00
ENSCAFG00000000199	ENSCAFT00000000321	6871.00	6631.61	46.00	0.84	0.50
ENSCAFG00000000200	ENSCAFT00000000319	264.00	65.58	35.00	64.70	38.77
ENSCAFG00000000201	ENSCAFT00000000323,ENSCAFT00000044629	1089.00	849.61	15.00	2.14	1.28
ENSCAFG00000000202	ENSCAFT00000000326	975.00	735.61	0.00	0.00	0.00
ENSCAFG00000000203	ENSCAFT00000000324,ENSCAFT00000044793	611.97	373.83	73.00	23.65	14.17
ENSCAFG00000000204	ENSCAFT00000000325,ENSCAFT00000000327	492.00	257.14	199.00	93.75	56.18
ENSCAFG00000000205	ENSCAFT00000000328,ENSCAFT00000048871	785.24	545.92	2081.00	461.69	276.67
ENSCAFG00000000206	ENSCAFT00000000329	2004.00	1764.61	4840.63	332.20	199.07
ENSCAFG00000000207	ENSCAFT00000000332	1253.00	1013.61	79.57	9.51	5.70
ENSCAFG00000000209	ENSCAFT00000000331,ENSCAFT00000043593	2128.57	1889.18	665.00	42.63	25.54
ENSCAFG00000000210	ENSCAFT00000000333	3019.00	2779.61	261.00	11.37	6.81
ENSCAFG00000000211	ENSCAFT00000000334	684.00	445.04	3.00	0.82	0.49
ENSCAFG00000000212	ENSCAFT00000000338	2271.00	2031.61	112.00	6.68	4.00
ENSCAFG00000000213	ENSCAFT00000000335	534.00	297.48	17.53	7.14	4.28
ENSCAFG00000000214	ENSCAFT00000000337	2595.00	2355.61	188.00	9.66	5.79
ENSCAFG00000000215	ENSCAFT00000000344,ENSCAFT00000047978,ENSCAFT00000048795	3019.86	2780.47	1628.73	70.93	42.51
ENSCAFG00000000216	ENSCAFT00000000341	1352.00	1112.61	106.00	11.54	6.91
ENSCAFG00000000217	ENSCAFT00000000342,ENSCAFT00000046374	2847.27	2607.87	3380.74	156.98	94.07
ENSCAFG00000000219	ENSCAFT00000000346	4874.00	4634.61	190.00	4.96	2.97
ENSCAFG00000000220	ENSCAFT00000000351	3275.00	3035.61	50.00	1.99	1.20
ENSCAFG00000000221	ENSCAFT00000000353,ENSCAFT00000042959	2658.85	2419.46	18.00	0.90	0.54
ENSCAFG00000000223	ENSCAFT00000000352	3315.00	3075.61	71.00	2.80	1.68
ENSCAFG00000000224	ENSCAFT00000000357,ENSCAFT00000046695	4566.47	4327.08	575.99	16.12	9.66
ENSCAFG00000000225	ENSCAFT00000000358	2005.00	1765.61	234.13	16.06	9.62
ENSCAFG00000000226	ENSCAFT00000000360	5180.00	4940.61	858.00	21.03	12.60
ENSCAFG00000000228	ENSCAFT00000000364	2907.00	2667.61	2383.98	108.22	64.85
ENSCAFG00000000229	ENSCAFT00000000365	2697.00	2457.61	583.64	28.76	17.23
ENSCAFG00000000230	ENSCAFT00000000363	3055.00	2815.61	216.00	9.29	5.57
ENSCAFG00000000231	ENSCAFT00000000366,ENSCAFT00000049375	1099.27	859.88	254.00	35.77	21.44
ENSCAFG00000000233	ENSCAFT00000000369	1212.00	972.61	1294.00	161.13	96.56
ENSCAFG00000000234	ENSCAFT00000000373	3658.00	3418.61	254.18	9.00	5.40
ENSCAFG00000000235	ENSCAFT00000000370	5418.00	5178.61	889.10	20.79	12.46
ENSCAFG00000000236	ENSCAFT00000000375	1418.00	1178.61	934.00	95.97	57.51
ENSCAFG00000000237	ENSCAFT00000000374	993.00	753.61	2.01	0.32	0.19
ENSCAFG00000000238	ENSCAFT00000000388,ENSCAFT00000046518	5243.67	5004.27	261.00	6.32	3.78
ENSCAFG00000000239	ENSCAFT00000000378	1773.00	1533.61	83.00	6.55	3.93
ENSCAFG00000000240	ENSCAFT00000000376	818.00	578.63	211.00	44.17	26.47
ENSCAFG00000000241	ENSCAFT00000000377	943.00	703.61	306.71	52.79	31.64
ENSCAFG00000000242	ENSCAFT00000000381,ENSCAFT00000050045	3461.37	3221.98	270.81	10.18	6.10
ENSCAFG00000000244	ENSCAFT00000000380,ENSCAFT00000047077	1152.00	912.61	42.00	5.57	3.34
ENSCAFG00000000245	ENSCAFT00000000383,ENSCAFT00000035671	2957.00	2717.61	1357.01	60.47	36.24
ENSCAFG00000000246	ENSCAFT00000000386,ENSCAFT00000049928	2575.13	2335.73	134.00	6.95	4.16
ENSCAFG00000000247	ENSCAFT00000000389	6971.00	6731.61	377.82	6.80	4.07
ENSCAFG00000000248	ENSCAFT00000000395	6266.00	6026.61	618.00	12.42	7.44
ENSCAFG00000000249	ENSCAFT00000000391	4146.00	3906.61	1560.00	48.36	28.98
ENSCAFG00000000250	ENSCAFT00000000393	3048.00	2808.61	342.00	14.75	8.84
ENSCAFG00000000251	ENSCAFT00000000397	6185.00	5945.61	577.00	11.75	7.04
ENSCAFG00000000252	ENSCAFT00000000396,ENSCAFT00000000398	1570.96	1331.57	69.00	6.28	3.76
ENSCAFG00000000253	ENSCAFT00000000399	3429.00	3189.61	343.00	13.02	7.80
ENSCAFG00000000255	ENSCAFT00000000401	2246.00	2006.61	15.00	0.91	0.54
ENSCAFG00000000256	ENSCAFT00000000400	1272.00	1032.61	5.00	0.59	0.35
ENSCAFG00000000257	ENSCAFT00000000403	2024.00	1784.61	463.00	31.42	18.83
ENSCAFG00000000258	ENSCAFT00000000408,ENSCAFT00000049327	745.07	505.87	10.00	2.39	1.43
ENSCAFG00000000259	ENSCAFT00000000411,ENSCAFT00000000412	3106.80	2867.41	3281.07	138.56	83.03
ENSCAFG00000000260	ENSCAFT00000000413	5239.00	4999.61	6509.93	157.67	94.49
ENSCAFG00000000261	ENSCAFT00000000410	363.00	140.24	40.00	34.56	20.71
ENSCAFG00000000262	ENSCAFT00000000417	942.00	702.61	0.00	0.00	0.00
ENSCAFG00000000263	ENSCAFT00000000414	486.00	251.44	3.12	1.50	0.90
ENSCAFG00000000265	ENSCAFT00000000416	819.00	579.63	0.00	0.00	0.00
ENSCAFG00000000267	ENSCAFT00000000421	5164.00	4924.61	892.00	21.93	13.14
ENSCAFG00000000268	ENSCAFT00000000419	681.00	442.06	0.00	0.00	0.00
ENSCAFG00000000271	ENSCAFT00000000425	939.00	699.61	0.00	0.00	0.00
ENSCAFG00000000272	ENSCAFT00000000423,ENSCAFT00000044681	6664.67	6425.28	701.99	13.23	7.93
ENSCAFG00000000273	ENSCAFT00000000434,ENSCAFT00000044042,ENSCAFT00000045338,ENSCAFT00000047785	2306.12	2066.73	117.00	6.86	4.11
ENSCAFG00000000274	ENSCAFT00000000424	1533.00	1293.61	230.48	21.58	12.93
ENSCAFG00000000275	ENSCAFT00000000426,ENSCAFT00000043400,ENSCAFT00000045214	6147.94	5908.55	562.01	11.52	6.90
ENSCAFG00000000277	ENSCAFT00000000433	1777.00	1537.61	228.00	17.96	10.76
ENSCAFG00000000278	ENSCAFT00000000436	731.00	491.81	248.22	61.13	36.63
ENSCAFG00000000279	ENSCAFT00000035160,ENSCAFT00000035161	2092.99	1853.77	704.19	46.00	27.57
ENSCAFG00000000280	ENSCAFT00000000440	912.00	672.61	618.73	111.41	66.76
ENSCAFG00000000281	ENSCAFT00000000438	978.00	738.61	267.00	43.78	26.24
ENSCAFG00000000282	ENSCAFT00000000439	1362.00	1122.61	515.00	55.56	33.29
ENSCAFG00000000283	ENSCAFT00000000441	2581.00	2341.61	15.00	0.78	0.46
ENSCAFG00000000285	ENSCAFT00000000443	822.00	582.63	343.00	71.30	42.73
ENSCAFG00000000287	ENSCAFT00000000446	2380.00	2140.61	29.00	1.64	0.98
ENSCAFG00000000288	ENSCAFT00000000445	1386.00	1146.61	4.49	0.47	0.28
ENSCAFG00000000289	ENSCAFT00000000447	1257.00	1017.61	0.00	0.00	0.00
ENSCAFG00000000290	ENSCAFT00000000448	950.00	710.61	21.00	3.58	2.14
ENSCAFG00000000291	ENSCAFT00000000450	903.00	663.61	0.00	0.00	0.00
ENSCAFG00000000293	ENSCAFT00000000449,ENSCAFT00000000451	1293.99	1054.76	630.00	72.34	43.35
ENSCAFG00000000294	ENSCAFT00000000452	2847.00	2607.61	1.00	0.05	0.03
ENSCAFG00000000295	ENSCAFT00000000455	2673.00	2433.61	654.00	32.54	19.50
ENSCAFG00000000296	ENSCAFT00000000458	6957.00	6717.61	1068.00	19.25	11.54
ENSCAFG00000000297	ENSCAFT00000000466	3147.00	2907.61	534.40	22.26	13.34
ENSCAFG00000000300	ENSCAFT00000000460	9406.00	9166.61	2507.00	33.12	19.85
ENSCAFG00000000303	ENSCAFT00000000463	3169.00	2929.61	674.00	27.86	16.69
ENSCAFG00000000304	ENSCAFT00000000464	402.00	174.01	0.00	0.00	0.00
ENSCAFG00000000305	ENSCAFT00000000467	687.00	448.03	55.00	14.87	8.91
ENSCAFG00000000307	ENSCAFT00000000471	1564.00	1324.61	296.00	27.06	16.22
ENSCAFG00000000308	ENSCAFT00000000474	816.00	576.63	649.00	136.32	81.69
ENSCAFG00000000309	ENSCAFT00000000476	1194.00	954.61	401.00	50.87	30.49
ENSCAFG00000000310	ENSCAFT00000000475,ENSCAFT00000049505	1333.00	1093.61	106.00	11.74	7.03
ENSCAFG00000000311	ENSCAFT00000000481	6855.00	6615.61	1115.00	20.41	12.23
ENSCAFG00000000312	ENSCAFT00000000479,ENSCAFT00000044951	1878.79	1639.40	1612.00	119.08	71.36
ENSCAFG00000000314	ENSCAFT00000000484	1425.00	1185.61	173.00	17.67	10.59
ENSCAFG00000000316	ENSCAFT00000000487	1668.00	1428.61	212.00	17.97	10.77
ENSCAFG00000000317	ENSCAFT00000037946	654.00	415.28	2.00	0.58	0.35
ENSCAFG00000000318	ENSCAFT00000000490	2569.00	2329.61	285.00	14.81	8.88
ENSCAFG00000000320	ENSCAFT00000000491	402.00	174.01	256.41	178.52	106.98
ENSCAFG00000000322	ENSCAFT00000000493	864.00	624.61	210.00	40.72	24.40
ENSCAFG00000000323	ENSCAFT00000000496,ENSCAFT00000048170	2923.83	2684.44	385.00	17.37	10.41
ENSCAFG00000000324	ENSCAFT00000000499	606.00	367.85	1.00	0.33	0.20
ENSCAFG00000000326	ENSCAFT00000000501,ENSCAFT00000044228,ENSCAFT00000047082	11839.91	11600.51	8782.76	91.68	54.94
ENSCAFG00000000327	ENSCAFT00000000503	1242.00	1002.61	6.95	0.84	0.50
ENSCAFG00000000329	ENSCAFT00000035347	1357.00	1117.61	18.00	1.95	1.17
ENSCAFG00000000330	ENSCAFT00000000507	2241.00	2001.61	355.00	21.48	12.87
ENSCAFG00000000331	ENSCAFT00000000508	429.00	198.33	0.00	0.00	0.00
ENSCAFG00000000332	ENSCAFT00000000509	5400.00	5160.61	0.00	0.00	0.00
ENSCAFG00000000333	ENSCAFT00000000513,ENSCAFT00000048388	5143.60	4904.21	1401.00	34.59	20.73
ENSCAFG00000000334	ENSCAFT00000000511	3806.00	3566.61	766.29	26.02	15.59
ENSCAFG00000000335	ENSCAFT00000000517	9182.00	8942.61	803.18	10.88	6.52
ENSCAFG00000000336	ENSCAFT00000000520	2852.00	2612.61	4124.43	191.17	114.56
ENSCAFG00000000337	ENSCAFT00000000522	2460.00	2220.61	627.00	34.19	20.49
ENSCAFG00000000338	ENSCAFT00000000528	7270.00	7030.61	0.00	0.00	0.00
ENSCAFG00000000339	ENSCAFT00000000524	2673.00	2433.61	21.00	1.04	0.63
ENSCAFG00000000340	ENSCAFT00000000526	240.00	50.97	18.00	42.82	25.66
ENSCAFG00000000341	ENSCAFT00000000529	1322.00	1082.61	49.00	5.48	3.28
ENSCAFG00000000344	ENSCAFT00000000538,ENSCAFT00000047107	4106.30	3866.90	1083.51	33.93	20.33
ENSCAFG00000000345	ENSCAFT00000000539,ENSCAFT00000048655	3266.21	3026.82	165.00	6.60	3.96
