gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSCAFG00000000108	ENSCAFT00000000170,ENSCAFT00000045762	4082.37	3857.83	1541.00	25.24	21.46
ENSCAFG00000000109	ENSCAFT00000000173	3656.00	3431.46	1408.36	25.93	22.05
ENSCAFG00000000110	ENSCAFT00000000176	627.00	403.01	91.00	14.27	12.13
ENSCAFG00000000111	ENSCAFT00000000183	1704.00	1479.46	369.00	15.76	13.40
ENSCAFG00000000112	ENSCAFT00000000184,ENSCAFT00000049074	913.02	688.73	34.98	3.21	2.73
ENSCAFG00000000113	ENSCAFT00000000185	3243.00	3018.46	773.00	16.18	13.76
ENSCAFG00000000115	ENSCAFT00000000188	1407.00	1182.46	9404.99	502.57	427.33
ENSCAFG00000000116	ENSCAFT00000000200,ENSCAFT00000045031	5869.86	5645.33	1112.00	12.44	10.58
ENSCAFG00000000118	ENSCAFT00000000190	592.00	368.33	84.00	14.41	12.26
ENSCAFG00000000119	ENSCAFT00000000197,ENSCAFT00000047857	3604.39	3379.85	249.93	4.67	3.97
ENSCAFG00000000120	ENSCAFT00000000198	582.00	358.45	4.00	0.71	0.60
ENSCAFG00000000121	ENSCAFT00000000201	2571.00	2346.46	203.93	5.49	4.67
ENSCAFG00000000122	ENSCAFT00000000202	864.00	639.46	0.00	0.00	0.00
ENSCAFG00000000123	ENSCAFT00000000203	5713.00	5488.46	164.01	1.89	1.61
ENSCAFG00000000124	ENSCAFT00000000206,ENSCAFT00000045728	3836.00	3611.46	65.00	1.14	0.97
ENSCAFG00000000125	ENSCAFT00000000207	4483.00	4258.46	732.26	10.86	9.24
ENSCAFG00000000126	ENSCAFT00000000209	1272.00	1047.46	1139.00	68.71	58.42
ENSCAFG00000000127	ENSCAFT00000000210	987.00	762.46	0.00	0.00	0.00
ENSCAFG00000000128	ENSCAFT00000000211	1070.00	845.46	1.00	0.07	0.06
ENSCAFG00000000129	ENSCAFT00000000212	1467.00	1242.46	0.00	0.00	0.00
ENSCAFG00000000130	ENSCAFT00000000213	716.00	491.61	65.00	8.36	7.11
ENSCAFG00000000131	ENSCAFT00000000215	1809.00	1584.46	10.00	0.40	0.34
ENSCAFG00000000132	ENSCAFT00000000216	537.00	314.16	4.57	0.92	0.78
ENSCAFG00000000133	ENSCAFT00000000221,ENSCAFT00000000223	4500.00	4275.46	582.00	8.60	7.31
ENSCAFG00000000134	ENSCAFT00000000217	1318.00	1093.46	93.00	5.37	4.57
ENSCAFG00000000135	ENSCAFT00000000220,ENSCAFT00000049267	9404.00	9179.46	1366.00	9.40	7.99
ENSCAFG00000000136	ENSCAFT00000000224	1584.00	1359.46	67590.23	3141.44	2671.12
ENSCAFG00000000137	ENSCAFT00000000227,ENSCAFT00000044624	1229.24	1004.70	1012.03	63.65	54.12
ENSCAFG00000000140	ENSCAFT00000000232,ENSCAFT00000048913	2210.52	1985.98	316.10	10.06	8.55
ENSCAFG00000000141	ENSCAFT00000000230,ENSCAFT00000048075,ENSCAFT00000049849	1264.75	1040.21	3978.04	241.64	205.47
ENSCAFG00000000142	ENSCAFT00000000231	914.00	689.46	33.00	3.02	2.57
ENSCAFG00000000143	ENSCAFT00000000235	1039.00	814.46	33.00	2.56	2.18
ENSCAFG00000000144	ENSCAFT00000000233,ENSCAFT00000000234	1413.00	1188.46	52.00	2.76	2.35
ENSCAFG00000000145	ENSCAFT00000000237	811.00	586.48	0.00	0.00	0.00
ENSCAFG00000000147	ENSCAFT00000000238	1835.00	1610.46	15.00	0.59	0.50
ENSCAFG00000000148	ENSCAFT00000000245	5108.00	4883.46	5.00	0.06	0.05
ENSCAFG00000000149	ENSCAFT00000000239	1324.00	1099.46	33.00	1.90	1.61
ENSCAFG00000000150	ENSCAFT00000000242	2109.00	1884.46	63.00	2.11	1.80
ENSCAFG00000000153	ENSCAFT00000000247	2136.00	1911.46	67.00	2.21	1.88
ENSCAFG00000000155	ENSCAFT00000000249	1220.00	995.46	0.00	0.00	0.00
ENSCAFG00000000156	ENSCAFT00000000253,ENSCAFT00000048971	3242.00	3017.46	1.00	0.02	0.02
ENSCAFG00000000157	ENSCAFT00000000254,ENSCAFT00000045423	4470.50	4245.96	0.00	0.00	0.00
ENSCAFG00000000158	ENSCAFT00000000259,ENSCAFT00000000261	3138.37	2913.83	951.00	20.62	17.53
ENSCAFG00000000159	ENSCAFT00000000256	5838.00	5613.46	97.00	1.09	0.93
ENSCAFG00000000160	ENSCAFT00000000260	1936.00	1711.46	163.04	6.02	5.12
ENSCAFG00000000162	ENSCAFT00000000262,ENSCAFT00000043498	2800.50	2575.96	324.00	7.95	6.76
ENSCAFG00000000163	ENSCAFT00000000269	2865.00	2640.46	397.00	9.50	8.08
ENSCAFG00000000164	ENSCAFT00000000266	1790.00	1565.46	341.00	13.76	11.70
ENSCAFG00000000165	ENSCAFT00000000267,ENSCAFT00000049811	659.31	435.51	51.00	7.40	6.29
ENSCAFG00000000166	ENSCAFT00000000268	1100.00	875.46	72.00	5.20	4.42
ENSCAFG00000000167	ENSCAFT00000000273	9090.00	8865.46	1270.00	9.05	7.70
ENSCAFG00000000168	ENSCAFT00000000270	2726.00	2501.46	1117.93	28.24	24.01
ENSCAFG00000000169	ENSCAFT00000000275,ENSCAFT00000046010	4239.00	4014.46	3.13	0.05	0.04
ENSCAFG00000000170	ENSCAFT00000000276	885.00	660.46	0.00	0.00	0.00
ENSCAFG00000000171	ENSCAFT00000000277	978.00	753.46	0.00	0.00	0.00
ENSCAFG00000000172	ENSCAFT00000000278	1437.00	1212.46	111.96	5.83	4.96
ENSCAFG00000000173	ENSCAFT00000000281	880.00	655.46	127.00	12.24	10.41
ENSCAFG00000000175	ENSCAFT00000000283,ENSCAFT00000042967	940.35	715.82	13.00	1.15	0.98
ENSCAFG00000000176	ENSCAFT00000000284	498.00	276.17	0.00	0.00	0.00
ENSCAFG00000000177	ENSCAFT00000000285	405.00	188.15	0.00	0.00	0.00
ENSCAFG00000000178	ENSCAFT00000000295,ENSCAFT00000049824	14668.00	14443.46	2352.00	10.29	8.75
ENSCAFG00000000183	ENSCAFT00000000291	447.00	227.32	0.00	0.00	0.00
ENSCAFG00000000184	ENSCAFT00000000292	4337.00	4112.46	8.00	0.12	0.10
ENSCAFG00000000185	ENSCAFT00000000293	4495.00	4270.46	472.00	6.98	5.94
ENSCAFG00000000187	ENSCAFT00000000296	1014.00	789.46	0.00	0.00	0.00
ENSCAFG00000000188	ENSCAFT00000036032	315.00	110.20	0.00	0.00	0.00
ENSCAFG00000000189	ENSCAFT00000000298,ENSCAFT00000045372	2238.16	2013.62	105.00	3.29	2.80
ENSCAFG00000000190	ENSCAFT00000000299	399.00	182.66	816.00	282.45	240.16
ENSCAFG00000000191	ENSCAFT00000000301	465.00	244.43	0.00	0.00	0.00
ENSCAFG00000000192	ENSCAFT00000000309	6284.00	6059.46	330.00	3.44	2.93
ENSCAFG00000000193	ENSCAFT00000000302	1152.00	927.46	3.00	0.20	0.17
ENSCAFG00000000194	ENSCAFT00000000305	1744.00	1519.46	1.00	0.04	0.04
ENSCAFG00000000195	ENSCAFT00000000313	1884.00	1659.46	216.00	8.22	6.99
ENSCAFG00000000196	ENSCAFT00000000314,ENSCAFT00000045886,ENSCAFT00000046541	4027.18	3802.64	276.00	4.59	3.90
ENSCAFG00000000197	ENSCAFT00000038803	1232.00	1007.46	124.00	7.78	6.61
ENSCAFG00000000198	ENSCAFT00000000312	459.00	238.71	0.00	0.00	0.00
ENSCAFG00000000199	ENSCAFT00000000321	6871.00	6646.46	67.00	0.64	0.54
ENSCAFG00000000200	ENSCAFT00000000319	264.00	72.13	3.00	2.63	2.24
ENSCAFG00000000201	ENSCAFT00000000323,ENSCAFT00000044629	1089.00	864.46	6.00	0.44	0.37
ENSCAFG00000000202	ENSCAFT00000000326	975.00	750.46	5.00	0.42	0.36
ENSCAFG00000000203	ENSCAFT00000000324,ENSCAFT00000044793	619.59	395.69	21.00	3.35	2.85
ENSCAFG00000000204	ENSCAFT00000000325,ENSCAFT00000000327	492.00	270.37	99.00	23.15	19.68
ENSCAFG00000000205	ENSCAFT00000000328,ENSCAFT00000048871	783.00	558.50	32.00	3.62	3.08
ENSCAFG00000000206	ENSCAFT00000000329	2004.00	1779.46	25.00	0.89	0.75
ENSCAFG00000000207	ENSCAFT00000000332	1253.00	1028.46	47.34	2.91	2.47
ENSCAFG00000000209	ENSCAFT00000000331,ENSCAFT00000043593	2141.68	1917.14	335.00	11.04	9.39
ENSCAFG00000000210	ENSCAFT00000000333	3019.00	2794.46	200.00	4.52	3.84
ENSCAFG00000000211	ENSCAFT00000000334	684.00	459.70	0.00	0.00	0.00
ENSCAFG00000000212	ENSCAFT00000000338	2271.00	2046.46	637.00	19.67	16.72
ENSCAFG00000000213	ENSCAFT00000000335	534.00	311.23	17.16	3.49	2.96
ENSCAFG00000000214	ENSCAFT00000000337	2595.00	2370.46	100.00	2.67	2.27
ENSCAFG00000000215	ENSCAFT00000000344,ENSCAFT00000047978,ENSCAFT00000048795	3071.16	2846.62	3256.62	72.28	61.46
ENSCAFG00000000216	ENSCAFT00000000341	1352.00	1127.46	93.00	5.21	4.43
ENSCAFG00000000217	ENSCAFT00000000342,ENSCAFT00000046374	2786.26	2561.72	240.00	5.92	5.03
ENSCAFG00000000219	ENSCAFT00000000346	4874.00	4649.46	82.00	1.11	0.95
ENSCAFG00000000220	ENSCAFT00000000351	3275.00	3050.46	0.00	0.00	0.00
ENSCAFG00000000221	ENSCAFT00000000353,ENSCAFT00000042959	2200.85	1976.32	8.00	0.26	0.22
ENSCAFG00000000223	ENSCAFT00000000352	3315.00	3090.46	10.00	0.20	0.17
ENSCAFG00000000224	ENSCAFT00000000357,ENSCAFT00000046695	4547.24	4322.70	387.93	5.67	4.82
ENSCAFG00000000225	ENSCAFT00000000358	2005.00	1780.46	19.82	0.70	0.60
ENSCAFG00000000226	ENSCAFT00000000360	5180.00	4955.46	1442.00	18.38	15.63
ENSCAFG00000000228	ENSCAFT00000000364	2907.00	2682.46	1057.00	24.90	21.17
ENSCAFG00000000229	ENSCAFT00000000365	2697.00	2472.46	675.35	17.26	14.67
ENSCAFG00000000230	ENSCAFT00000000363	3055.00	2830.46	2.00	0.04	0.04
ENSCAFG00000000231	ENSCAFT00000000366,ENSCAFT00000049375	1122.06	897.52	218.00	15.35	13.05
ENSCAFG00000000233	ENSCAFT00000000369	1212.00	987.46	803.04	51.39	43.69
ENSCAFG00000000234	ENSCAFT00000000373	3658.00	3433.46	76.00	1.40	1.19
ENSCAFG00000000235	ENSCAFT00000000370	5418.00	5193.46	399.00	4.85	4.13
ENSCAFG00000000236	ENSCAFT00000000375	1418.00	1193.46	642.05	33.99	28.90
ENSCAFG00000000237	ENSCAFT00000000374	993.00	768.46	3.01	0.25	0.21
ENSCAFG00000000238	ENSCAFT00000000388,ENSCAFT00000046518	5507.90	5283.36	581.00	6.95	5.91
ENSCAFG00000000239	ENSCAFT00000000378	1773.00	1548.46	47.00	1.92	1.63
ENSCAFG00000000240	ENSCAFT00000000376	818.00	593.47	133.00	14.16	12.04
ENSCAFG00000000241	ENSCAFT00000000377	943.00	718.46	147.19	12.95	11.01
ENSCAFG00000000242	ENSCAFT00000000381,ENSCAFT00000050045	3187.99	2963.45	331.88	7.08	6.02
ENSCAFG00000000244	ENSCAFT00000000380,ENSCAFT00000047077	1152.00	927.46	6.00	0.41	0.35
ENSCAFG00000000245	ENSCAFT00000000383,ENSCAFT00000035671	2957.00	2732.46	752.00	17.39	14.78
ENSCAFG00000000246	ENSCAFT00000000386,ENSCAFT00000049928	2746.50	2521.96	0.00	0.00	0.00
ENSCAFG00000000247	ENSCAFT00000000389	6971.00	6746.46	11.00	0.10	0.09
ENSCAFG00000000248	ENSCAFT00000000395	6266.00	6041.46	288.00	3.01	2.56
ENSCAFG00000000249	ENSCAFT00000000391	4146.00	3921.46	278.00	4.48	3.81
ENSCAFG00000000250	ENSCAFT00000000393	3048.00	2823.46	181.98	4.07	3.46
ENSCAFG00000000251	ENSCAFT00000000397	6185.00	5960.46	1173.00	12.43	10.57
ENSCAFG00000000252	ENSCAFT00000000396,ENSCAFT00000000398	1567.25	1342.71	324.84	15.29	13.00
ENSCAFG00000000253	ENSCAFT00000000399	3429.00	3204.46	633.00	12.48	10.61
ENSCAFG00000000255	ENSCAFT00000000401	2246.00	2021.46	1.00	0.03	0.03
ENSCAFG00000000256	ENSCAFT00000000400	1272.00	1047.46	0.00	0.00	0.00
ENSCAFG00000000257	ENSCAFT00000000403	2024.00	1799.46	119.00	4.18	3.55
ENSCAFG00000000258	ENSCAFT00000000408,ENSCAFT00000049327	732.00	507.59	0.00	0.00	0.00
ENSCAFG00000000259	ENSCAFT00000000411,ENSCAFT00000000412	3130.16	2905.62	1171.00	25.46	21.65
ENSCAFG00000000260	ENSCAFT00000000413	5239.00	5014.46	4179.08	52.65	44.77
ENSCAFG00000000261	ENSCAFT00000000410	363.00	150.50	10.00	4.20	3.57
ENSCAFG00000000262	ENSCAFT00000000417	942.00	717.46	0.00	0.00	0.00
ENSCAFG00000000263	ENSCAFT00000000414	486.00	264.58	1.10	0.26	0.22
ENSCAFG00000000265	ENSCAFT00000000416	819.00	594.47	0.00	0.00	0.00
ENSCAFG00000000267	ENSCAFT00000000421	5164.00	4939.46	79.00	1.01	0.86
ENSCAFG00000000268	ENSCAFT00000000419	681.00	456.72	0.00	0.00	0.00
ENSCAFG00000000271	ENSCAFT00000000425	939.00	714.46	0.00	0.00	0.00
ENSCAFG00000000272	ENSCAFT00000000423,ENSCAFT00000044681	6661.48	6436.94	447.00	4.39	3.73
ENSCAFG00000000273	ENSCAFT00000000434,ENSCAFT00000044042,ENSCAFT00000045338,ENSCAFT00000047785	2325.61	2101.08	72.00	2.17	1.84
ENSCAFG00000000274	ENSCAFT00000000424	1533.00	1308.46	1113.00	53.75	45.70
ENSCAFG00000000275	ENSCAFT00000000426,ENSCAFT00000043400,ENSCAFT00000045214	5697.63	5473.09	2571.12	29.68	25.24
ENSCAFG00000000277	ENSCAFT00000000433	1777.00	1552.46	354.00	14.41	12.25
ENSCAFG00000000278	ENSCAFT00000000436	731.00	506.57	194.00	24.20	20.58
ENSCAFG00000000279	ENSCAFT00000035160,ENSCAFT00000035161	1922.80	1698.41	558.87	20.79	17.68
ENSCAFG00000000280	ENSCAFT00000000440	912.00	687.46	316.00	29.05	24.70
ENSCAFG00000000281	ENSCAFT00000000438	978.00	753.46	20.00	1.68	1.43
ENSCAFG00000000282	ENSCAFT00000000439	1362.00	1137.46	254.00	14.11	12.00
ENSCAFG00000000283	ENSCAFT00000000441	2581.00	2356.46	2845.00	76.28	64.86
ENSCAFG00000000285	ENSCAFT00000000443	822.00	597.47	385.00	40.72	34.63
ENSCAFG00000000287	ENSCAFT00000000446	2380.00	2155.46	2.00	0.06	0.05
ENSCAFG00000000288	ENSCAFT00000000445	1386.00	1161.46	2.06	0.11	0.10
ENSCAFG00000000289	ENSCAFT00000000447	1257.00	1032.46	0.00	0.00	0.00
ENSCAFG00000000290	ENSCAFT00000000448	950.00	725.46	19.00	1.66	1.41
ENSCAFG00000000291	ENSCAFT00000000450	903.00	678.46	8.01	0.75	0.63
ENSCAFG00000000293	ENSCAFT00000000449,ENSCAFT00000000451	1341.05	1116.52	1118.22	63.28	53.81
ENSCAFG00000000294	ENSCAFT00000000452	2847.00	2622.46	0.00	0.00	0.00
ENSCAFG00000000295	ENSCAFT00000000455	2673.00	2448.46	529.00	13.65	11.61
ENSCAFG00000000296	ENSCAFT00000000458	6957.00	6732.46	90.00	0.84	0.72
ENSCAFG00000000297	ENSCAFT00000000466	3147.00	2922.46	20.00	0.43	0.37
ENSCAFG00000000300	ENSCAFT00000000460	9406.00	9181.46	1023.99	7.05	5.99
ENSCAFG00000000303	ENSCAFT00000000463	3169.00	2944.46	333.00	7.15	6.08
ENSCAFG00000000304	ENSCAFT00000000464	402.00	185.40	0.00	0.00	0.00
ENSCAFG00000000305	ENSCAFT00000000467	687.00	462.69	20.00	2.73	2.32
ENSCAFG00000000307	ENSCAFT00000000471	1564.00	1339.46	127.00	5.99	5.09
ENSCAFG00000000308	ENSCAFT00000000474	816.00	591.47	263.00	28.10	23.89
ENSCAFG00000000309	ENSCAFT00000000476	1194.00	969.46	124.00	8.08	6.87
ENSCAFG00000000310	ENSCAFT00000000475,ENSCAFT00000049505	1333.00	1108.46	27.00	1.54	1.31
ENSCAFG00000000311	ENSCAFT00000000481	6855.00	6630.46	38.00	0.36	0.31
ENSCAFG00000000312	ENSCAFT00000000479,ENSCAFT00000044951	1889.02	1664.48	514.00	19.51	16.59
ENSCAFG00000000314	ENSCAFT00000000484	1425.00	1200.46	98.00	5.16	4.39
ENSCAFG00000000316	ENSCAFT00000000487	1668.00	1443.46	478.00	20.92	17.79
ENSCAFG00000000317	ENSCAFT00000037946	654.00	429.84	1.00	0.15	0.13
ENSCAFG00000000318	ENSCAFT00000000490	2569.00	2344.46	112.00	3.02	2.57
ENSCAFG00000000320	ENSCAFT00000000491	402.00	185.40	634.00	216.20	183.84
ENSCAFG00000000322	ENSCAFT00000000493	864.00	639.46	29.00	2.87	2.44
ENSCAFG00000000323	ENSCAFT00000000496,ENSCAFT00000048170	2910.12	2685.58	388.00	9.13	7.76
ENSCAFG00000000324	ENSCAFT00000000499	606.00	382.19	0.00	0.00	0.00
ENSCAFG00000000326	ENSCAFT00000000501,ENSCAFT00000044228,ENSCAFT00000047082	12892.33	12667.79	3399.05	16.95	14.41
ENSCAFG00000000327	ENSCAFT00000000503	1242.00	1017.46	2.00	0.12	0.11
ENSCAFG00000000329	ENSCAFT00000035347	1357.00	1132.46	86.00	4.80	4.08
ENSCAFG00000000330	ENSCAFT00000000507	2241.00	2016.46	406.00	12.72	10.82
ENSCAFG00000000331	ENSCAFT00000000508	429.00	210.38	0.00	0.00	0.00
ENSCAFG00000000332	ENSCAFT00000000509	5400.00	5175.46	0.00	0.00	0.00
ENSCAFG00000000333	ENSCAFT00000000513,ENSCAFT00000048388	5143.50	4918.96	681.00	8.75	7.44
ENSCAFG00000000334	ENSCAFT00000000511	3806.00	3581.46	187.00	3.30	2.80
ENSCAFG00000000335	ENSCAFT00000000517	9182.00	8957.46	297.00	2.09	1.78
ENSCAFG00000000336	ENSCAFT00000000520	2852.00	2627.46	1597.76	38.42	32.67
ENSCAFG00000000337	ENSCAFT00000000522	2460.00	2235.46	284.00	8.03	6.82
ENSCAFG00000000338	ENSCAFT00000000528	7270.00	7045.46	0.00	0.00	0.00
ENSCAFG00000000339	ENSCAFT00000000524	2673.00	2448.46	63.00	1.63	1.38
ENSCAFG00000000340	ENSCAFT00000000526	240.00	56.52	18.00	20.16	17.14
ENSCAFG00000000341	ENSCAFT00000000529	1322.00	1097.46	35.00	2.02	1.71
ENSCAFG00000000344	ENSCAFT00000000538,ENSCAFT00000047107	4586.03	4361.49	241.21	3.49	2.97
ENSCAFG00000000345	ENSCAFT00000000539,ENSCAFT00000048655	3325.00	3100.46	34.00	0.69	0.59
